#gene	sample1	sample2	sample3
AVP	3900	6837	1318
UBOX5	4566	3262	6390
FASTKD5	5489	9280	15761
RP5-1187M17.10	172	191	185
DDRGK1	2089	1929	2467
ITPA	1710	2452	1031
SLC4A11	2847	2260	3722
C20orf194	656	1027	629
ATRN	1489	437	1472
GFRA4	1257	1367	1769
ADAM33	1175	1219	1250
SIGLEC1	3989	6282	3292
HSPA12B	3000	2927	3711
C20orf27	1077	1912	1566
SPEF1	18860	21515	7105
CENPB	1771	4102	5022
CDC25B	1771	1844	835
AP5S1	613	1218	1078
MAVS	1142	2529	1005
PANK2	1191	1183	3066
RNF24	1850	2532	1468
SMOX	309	1086	491
ADRA1D	3489	1574	2037
PRNP	18480	4966	8365
PRND	2674	6855	2739
PRNT	2618	3761	5707
RASSF2	3823	2431	2778
SLC23A2	8288	7609	12614
TMEM230	1093	1769	2936
PCNA	979	687	441
CDS2	7829	5466	10510
PROKR2	9172	5248	5603
GPCPD1	2522	1567	4087
C20orf196	2151	1147	1290
CHGB	1240	361	411
TRMT6	214	418	643
MCM8	12407	4488	7167
CRLS1	5554	2285	3431
LRRN4	809	483	2000
FERMT1	1170	1177	943
BMP2	8671	3544	5010
HAO1	795	564	1498
TMX4	3642	1259	1150
PLCB1	933	581	390
PLCB4	2736	2660	4242
LAMP5	2568	4017	5931
PAK5	135	254	52
ANKEF1	4470	3238	3281
SNAP25	3884	2460	5095
MKKS	4545	3201	4930
SLX4IP	13546	9722	2826
JAG1	162	536	401
BTBD3	3426	1676	4689
SPTLC3	285	293	187
ISM1	2817	4792	2903
TASP1	404	1980	1836
ESF1	18	30	23
NDUFAF5	1787	2004	2023
SEL1L2	204	301	198
MACROD2	13817	10715	24202
FLRT3	1296	3229	5468
KIF16B	1582	2310	758
AL049794.1	9382	5213	4725
SNRPB2	11733	4461	5574
OTOR	3452	3339	4324
PCSK2	4330	3268	2319
BFSP1	3183	4485	5278
AL031664.1	1563	2491	3370
DSTN	6253	4506	4694
RRBP1	2953	5390	1996
BANF2	380	401	236
SNX5	8676	9391	6981
OVOL2	1439	2048	1061
MGME1	13547	9695	19683
PET117	1268	539	1006
KAT14	3761	3348	2019
ZNF133	61	69	52
DZANK1	2081	2725	2557
POLR3F	14307	3678	6050
RBBP9	1250	599	768
SEC23B	1190	873	969
LINC00493	2477	1023	737
DTD1	137	68	74
SCP2D1	663	797	830
SLC24A3	1174	872	1258
RIN2	786	2155	1429
NAA20	3613	3317	2998
CRNKL1	1178	1772	1125
CFAP61	2177	1280	899
INSM1	3363	1657	3227
RALGAPA2	2471	852	1268
KIZ	2621	3002	376
XRN2	1006	1582	1294
NKX2-4	5382	11788	5354
NKX2-2	4283	7233	8326
PAX1	785	1157	2094
FOXA2	1833	836	1895
SSTR4	8151	13476	16345
THBD	157	578	261
CD93	666	2692	946
NXT1	403	749	884
GZF1	9310	9211	10538
NAPB	557	392	242
CSTL1	7267	1705	2932
CST11	5914	2614	1978
CST8	5605	6588	7037
CST9L	2079	1366	3550
CST9	55	62	84
CST3	11365	8129	6634
CST4	5942	3328	4770
CST1	1222	1096	894
CST2	2078	2139	3064
CST5	397	109	348
GGTLC1	4747	3901	4970
SYNDIG1	290	231	231
CST7	96	110	51
APMAP	108	141	160
ACSS1	9414	4811	17651
VSX1	3183	1559	1334
ENTPD6	493	320	461
PYGB	635	330	705
ABHD12	5388	5316	6032
GINS1	1416	906	932
NINL	1268	1198	1084
NANP	1821	1904	1144
ZNF337	1635	423	1110
FAM182B	152	74	89
DEFB115	2201	2847	2639
DEFB116	9139	4418	6024
DEFB118	682	640	1406
DEFB119	1560	3120	3957
DEFB121	397	1564	1451
DEFB123	2082	2506	3306
DEFB124	4158	6800	6155
REM1	274	555	142
HM13	1997	2558	1609
ID1	9163	2149	4255
COX4I2	3086	3741	12832
BCL2L1	1221	2042	1374
TPX2	423	481	881
MYLK2	101	165	169
FOXS1	6606	4693	4017
DUSP15	4612	2534	1197
TTLL9	11449	12757	14497
PDRG1	4774	3727	5035
XKR7	3954	4007	9078
CCM2L	874	735	510
HCK	5275	2948	3686
TM9SF4	2525	3304	1432
PLAGL2	61	601	142
POFUT1	503	395	760
KIF3B	1211	1123	1055
ASXL1	10992	3107	9291
NOL4L	2348	1636	1030
AL034550.1	1236	550	1460
COMMD7	4288	4474	5361
DNMT3B	262	533	663
MAPRE1	3513	1610	6194
EFCAB8	9970	12335	7840
SUN5	304	108	169
BPIFB2	11900	4101	11178
BPIFB6	5538	4583	5244
BPIFB3	3311	3994	1606
BPIFB4	1811	2026	1488
BPIFA2	1811	2049	1327
BPIFA3	43	65	36
BPIFA1	2989	5677	1636
BPIFB1	20920	33107	13789
CDK5RAP1	8980	6344	1809
SNTA1	500	1248	878
CBFA2T2	452	501	869
NECAB3	451	310	343
C20orf144	1427	1508	335
ACTL10	17373	14457	6415
E2F1	3291	1944	1926
PXMP4	2342	1462	2408
ZNF341	247	295	315
CHMP4B	4682	6003	2163
RALY	3030	3929	1140
EIF2S2	470	693	730
ASIP	848	1341	643
AHCY	1651	1786	911
ITCH	1037	786	1422
AL109923.1	372	227	322
DYNLRB1	512	447	645
MAP1LC3A	83	28	20
PIGU	425	715	640
NCOA6	314	216	154
TP53INP2	3015	1816	5070
GGT7	217	207	202
ACSS2	692	652	457
GSS	246	356	194
MYH7B	5148	8800	11723
TRPC4AP	3205	1925	2218
EDEM2	5719	4038	5735
PROCR	38	9	10
MMP24-AS1	2086	1131	5006
MMP24	2777	1599	2084
RP4-614O4.11	2041	2087	1269
EIF6	1343	1521	558
FAM83C	858	2867	3442
UQCC1	3570	2365	1683
GDF5OS	6252	4548	4913
GDF5	291	270	333
CEP250	435	1010	1430
C20orf173	14127	11103	18622
ERGIC3	1044	1067	1040
SPAG4	1369	2690	1861
CPNE1	1940	352	499
RP1-309K20.6	2634	2289	3021
RBM12	4773	941	2525
NFS1	4059	2904	1946
ROMO1	2026	1507	2502
RBM39	6030	10114	6887
PHF20	1188	2415	1902
SCAND1	3252	1858	2565
CNBD2	1674	4834	4156
EPB41L1	428	585	204
AAR2	7343	4638	6371
DLGAP4	1106	530	355
MYL9	316	280	180
TGIF2	11294	6197	9030
TGIF2-C20orf24	5645	5855	3775
C20orf24	1317	1225	945
SLA2	521	505	454
NDRG3	2274	3444	4606
DSN1	2278	6133	7138
SOGA1	186	169	70
TLDC2	924	528	460
SAMHD1	673	722	402
RBL1	1574	3513	1835
MROH8	5023	3271	3373
RPN2	4306	6363	2077
GHRH	976	1113	1757
MANBAL	2382	5532	2028
SRC	5600	4015	4705
BLCAP	3344	6330	4394
NNAT	3141	3873	3735
CTNNBL1	3239	4537	1838
VSTM2L	314	201	96
TTI1	3853	3467	2069
RPRD1B	3084	3936	2221
TGM2	3622	1512	2941
KIAA1755	3500	3861	2013
BPI	704	210	832
LBP	2574	4094	1193
RALGAPB	5392	3669	2650
ADIG	3870	4893	3626
ARHGAP40	5615	6226	6736
SLC32A1	8354	8479	6452
ACTR5	670	889	749
PPP1R16B	1170	3595	2276
FAM83D	411	478	392
DHX35	711	617	389
MAFB	47783	16072	29565
TOP1	2534	1807	2783
PLCG1	5057	6577	5338
ZHX3	712	869	559
LPIN3	477	678	544
EMILIN3	1944	2592	3030
CHD6	3785	1648	1838
PTPRT	396	936	629
SRSF6	995	1881	1329
L3MBTL1	5491	5502	3533
RP1-138B7.6	561	328	363
SGK2	490	1612	1224
IFT52	10253	17406	11439
MYBL2	1070	1448	1072
GTSF1L	1755	1642	1243
TOX2	2088	2620	4246
JPH2	22159	21404	6030
OSER1	3075	2323	986
GDAP1L1	1379	2647	2253
FITM2	1157	2537	1298
R3HDML	2689	863	824
HNF4A	1045	1956	3844
TTPAL	268	226	270
SERINC3	1366	1409	201
PKIG	277	433	309
ADA	8462	2499	5726
WISP2	5503	4473	3008
KCNK15	12167	7070	6611
RIMS4	3122	2783	4554
YWHAB	1778	1560	2050
PABPC1L	939	1178	1598
TOMM34	4744	1722	2557
STK4	3719	4386	3220
KCNS1	3018	5289	4310
WFDC5	655	1160	829
WFDC12	9153	10095	10272
PI3	643	1052	397
SEMG1	2305	1964	3407
SEMG2	1006	1178	2720
SLPI	810	315	3705
MATN4	87	157	267
RBPJL	2686	3757	4327
SDC4	980	4018	4647
SYS1	1936	2827	2448
SYS1-DBNDD2	1502	1181	874
TP53TG5	3983	2523	1800
DBNDD2	7436	10502	7698
PIGT	1769	2507	2887
WFDC2	58	90	102
SPINT3	3244	2302	2716
WFDC6	4492	4252	8684
EPPIN-WFDC6	131	233	108
EPPIN	13	16	10
WFDC8	988	1366	469
WFDC9	395	325	475
WFDC10A	305	191	145
WFDC11	1131	1088	492
WFDC10B	2226	3453	3215
WFDC13	958	1463	1136
SPINT4	6385	4356	10229
WFDC3	383	795	1134
DNTTIP1	3178	7530	2602
UBE2C	3788	916	1459
TNNC2	1913	1983	1774
SNX21	1819	1440	2416
ACOT8	8379	13372	8659
ZSWIM3	2066	3142	921
ZSWIM1	10202	8289	5746
SPATA25	901	950	2764
NEURL2	768	1210	1111
CTSA	4907	10988	6358
PLTP	477	750	342
PCIF1	1321	1548	2482
ZNF335	9237	7028	3696
MMP9	2823	2912	1415
SLC12A5	10604	8566	6051
NCOA5	901	632	469
CD40	2928	2238	3552
CDH22	119	86	104
SLC35C2	2649	1080	1868
ELMO2	2567	2943	3254
ZNF334	311	107	169
OCSTAMP	4831	4335	3917
SLC13A3	2087	3692	1926
TP53RK	187	186	164
SLC2A10	827	1519	4389
EYA2	944	811	804
ZMYND8	13174	6635	9618
NCOA3	4087	4185	1593
SULF2	1454	3801	3535
PREX1	1182	1157	1282
ARFGEF2	6374	10413	8577
CSE1L	3819	4303	3853
STAU1	1982	5326	4809
DDX27	5939	2485	1246
ZNFX1	975	752	1032
KCNB1	3423	3950	2878
PTGIS	2625	1545	1672
B4GALT5	7762	13853	7779
SLC9A8	1928	3193	3197
SPATA2	803	959	575
RNF114	424	1400	896
SNAI1	1498	1213	2363
UBE2V1	1005	1282	1076
TMEM189-UBE2V1	4549	5866	9333
TMEM189	1753	1962	1668
CEBPB	652	873	2383
PTPN1	6871	3591	3059
FAM65C	2494	2952	5946
PARD6B	3118	1860	4516
BCAS4	3766	2499	1420
ADNP	10351	9319	8809
DPM1	1419	1756	2467
MOCS3	2883	4903	2872
KCNG1	425	442	273
NFATC2	2689	616	2275
ATP9A	4359	4765	5083
SALL4	1236	525	196
ZFP64	699	690	1793
TSHZ2	568	602	731
ZNF217	6436	3064	4193
BCAS1	7633	7486	11423
CYP24A1	2111	1549	1130
PFDN4	135	101	184
AL133335.1	210	605	418
DOK5	6556	4865	5609
CBLN4	745	490	1520
MC3R	1172	1211	638
FAM210B	2550	3414	3593
AURKA	804	2755	1236
CSTF1	590	722	414
CASS4	641	834	1395
RTFDC1	464	545	218
GCNT7	4626	3693	2367
FAM209A	6232	2809	2296
FAM209B	2208	919	1528
TFAP2C	297	518	419
BMP7	9081	8440	12194
SPO11	5247	8052	2885
RAE1	821	628	1110
MTRNR2L3	3717	3576	2487
RBM38	189	128	109
CTCFL	1043	1397	617
PCK1	3022	2235	5451
ZBP1	2512	3183	3921
PMEPA1	7461	4177	9791
C20orf85	45	61	68
ANKRD60	1759	1622	934
RAB22A	3798	3155	2619
VAPB	5487	3675	3672
APCDD1L	727	655	600
STX16	5507	3436	5194
STX16-NPEPL1	2840	3108	2422
NPEPL1	300	957	705
GNAS	3148	2504	1863
NELFCD	2576	1385	1260
CTSZ	5084	5153	2600
TUBB1	8339	8613	10354
ATP5E	256	224	129
PRELID3B	1586	2805	1638
ZNF831	1543	1295	1432
EDN3	1311	777	578
PHACTR3	6140	2087	7823
SYCP2	4368	3814	8277
FAM217B	25	38	86
PPP1R3D	1500	3638	5024
CDH26	554	221	291
CDH4	593	518	462
TAF4	3872	10954	11311
LSM14B	5113	8193	4912
PSMA7	651	586	250
SS18L1	1263	3189	2908
MTG2	1740	1313	3679
HRH3	2108	2636	3283
OSBPL2	712	695	971
ADRM1	1848	1221	1933
LAMA5	1074	1166	582
RPS21	3285	7911	3330
CABLES2	495	297	677
RBBP8NL	294	127	99
GATA5	770	475	775
SLCO4A1	2707	1533	636
NTSR1	802	1738	1183
MRGBP	3624	2046	2479
OGFR	856	1568	1479
COL9A3	7578	6427	8369
TCFL5	11459	7090	8339
DIDO1	2149	1920	2793
GID8	1140	2438	2753
SLC17A9	6338	5043	3142
BHLHE23	2240	2299	2217
YTHDF1	12382	7832	14167
BIRC7	1173	1576	1842
NKAIN4	1700	994	1013
ARFGAP1	242	105	274
COL20A1	140	221	187
CHRNA4	9998	2866	1665
KCNQ2	1976	1612	600
EEF1A2	188	290	256
PPDPF	2447	2187	2981
PTK6	1075	470	404
SRMS	1676	790	2363
FNDC11	851	1832	1068
HELZ2	450	518	468
GMEB2	1736	1978	1500
STMN3	2072	1288	1890
RTEL1	1181	2856	2587
RTEL1-TNFRSF6B	536	501	740
TNFRSF6B	4701	8568	4604
ARFRP1	4571	2984	4225
ZGPAT	1350	3020	3269
RP4-583P15.15	1298	1456	1564
LIME1	6858	7828	21611
RP4-583P15.14	909	2133	2794
SLC2A4RG	334	676	728
ZBTB46	3080	3556	1725
ABHD16B	1448	1063	934
TPD52L2	371	199	176
DNAJC5	475	1276	1879
UCKL1	835	319	408
ZNF512B	785	1184	1832
SAMD10	10310	3585	11034
PRPF6	2420	3803	4423
LINC00176	4082	2089	2648
SOX18	1932	1309	2068
TCEA2	4189	2465	5051
RGS19	1110	1782	650
OPRL1	555	848	1081
LKAAEAR1	66	152	102
NPBWR2	2999	2288	2410
MYT1	7481	4411	6962
PCMTD2	717	1897	1697
OR4F17	1409	883	793
PLPP2	2248	2226	3625
MIER2	756	1287	537
THEG	1692	1498	1568
C2CD4C	263	403	314
SHC2	567	187	363
ODF3L2	1072	998	782
MADCAM1	3602	6095	5927
TPGS1	2347	6517	2220
CDC34	1517	2329	2245
GZMM	4261	2505	1498
BSG	2066	550	6406
HCN2	484	588	1608
POLRMT	1225	2231	3574
FGF22	819	945	1428
RNF126	3815	2130	5596
FSTL3	875	428	507
PRSS57	512	608	411
PALM	1511	1972	1700
MISP	1081	3288	4277
PTBP1	21	22	18
PLPPR3	1245	2798	2577
AZU1	1873	2620	3276
PRTN3	26	18	13
ELANE	165	285	173
CFD	405	342	656
MED16	1080	189	1251
R3HDM4	1230	1667	2316
KISS1R	5201	4470	3141
ARID3A	1334	843	728
WDR18	3369	1564	2505
GRIN3B	1686	2369	1662
TMEM259	67	48	44
CNN2	4428	9039	3276
ABCA7	314	307	463
ARHGAP45	307	571	334
POLR2E	38	31	151
GPX4	581	793	1362
SBNO2	1547	2484	2146
STK11	2486	5098	3430
CBARP	3698	1250	2307
ATP5D	2545	2383	5144
MIDN	19023	17146	10971
CIRBP	956	1409	1332
C19orf24	79	169	101
EFNA2	600	606	550
MUM1	140	178	114
NDUFS7	385	204	328
GAMT	605	722	450
DAZAP1	8672	5013	18064
RPS15	8547	4340	3469
APC2	859	419	1177
C19orf25	186	337	186
PCSK4	6205	5568	3650
REEP6	4154	8484	2923
ADAMTSL5	3808	4854	3058
PLK5	1950	3269	3076
MEX3D	301	163	356
MBD3	3353	2458	2180
AC005943.2	1046	1529	2605
UQCR11	4953	3676	10602
TCF3	965	3663	1432
ONECUT3	2214	1011	1436
ATP8B3	231	320	249
REXO1	3487	4843	6135
KLF16	8603	1913	3496
ABHD17A	387	250	256
SCAMP4	5785	1933	5849
ADAT3	2399	3213	1728
CSNK1G2	2833	5768	4587
BTBD2	6431	12378	9879
MKNK2	355	525	468
MOB3A	946	784	742
IZUMO4	947	903	1858
AP3D1	4339	9229	6575
DOT1L	1523	1037	930
PLEKHJ1	1336	1083	1422
SF3A2	1318	2146	2840
AMH	5647	2778	5764
JSRP1	1528	2225	972
OAZ1	2132	3768	3960
LLfos-48D6.2	283	326	303
C19orf35	5769	3536	2061
LINGO3	1575	843	1192
LSM7	1629	3672	1644
SPPL2B	7599	5599	7026
TMPRSS9	305	575	336
TIMM13	1128	2485	2767
LMNB2	2628	3511	3344
GADD45B	3168	1775	4998
GNG7	2100	1084	1379
DIRAS1	143	415	210
AC006538.4	2407	4254	5055
SLC39A3	4855	9748	4179
SGTA	7330	7038	9300
THOP1	1830	813	2701
ZNF554	859	733	2206
ZNF555	53	54	28
ZNF556	12265	11325	4051
ZNF57	12848	16229	12925
ZNF77	7610	8122	3287
TLE6	541	1922	709
TLE2	3611	2409	4733
AES	2003	1135	917
GNA11	1561	5010	2248
GNA15	3454	3185	3279
S1PR4	1690	4088	3890
NCLN	8651	6554	5248
CELF5	341	317	182
NFIC	1083	1067	883
SMIM24	4409	7016	8770
DOHH	1032	1253	616
FZR1	1987	742	1786
MFSD12	681	496	464
C19orf71	2905	1687	1975
HMG20B	724	255	212
GIPC3	5056	2057	6123
TBXA2R	349	690	923
CACTIN	85	78	49
PIP5K1C	575	868	216
TJP3	1159	908	1074
APBA3	2511	3631	1532
MRPL54	7359	24648	6774
RAX2	412	427	475
MATK	2744	1595	1551
ZFR2	1037	1059	788
ATCAY	6525	4763	2050
NMRK2	8379	7748	6021
DAPK3	1195	1506	2342
EEF2	416	631	463
PIAS4	1203	676	1546
ZBTB7A	1376	330	255
MAP2K2	1714	1735	2008
CREB3L3	6364	3272	4334
SIRT6	162	623	484
ANKRD24	2922	2084	2939
EBI3	12	11	17
CCDC94	2629	2247	3180
SHD	4541	6276	1956
TMIGD2	11317	5619	9071
FSD1	1189	1091	1893
STAP2	517	464	432
MPND	764	440	1510
SH3GL1	81	173	70
CHAF1A	2772	1987	1913
UBXN6	13510	9229	11729
CTB-50L17.10	1764	2690	2209
PLIN4	447	1834	934
PLIN5	6109	6126	4017
CTB-50L17.14	973	1532	841
LRG1	3659	1702	2464
SEMA6B	3353	4962	2814
TNFAIP8L1	1742	2409	2528
MYDGF	4751	7623	9994
DPP9	2521	7303	3861
FEM1A	547	229	551
TICAM1	445	615	961
PLIN3	3605	2904	3650
ARRDC5	3240	5679	5381
UHRF1	829	892	1244
KDM4B	2802	2908	5449
PTPRS	889	2157	2255
ZNRF4	5160	7575	5482
TINCR	5572	14732	6930
SAFB2	1482	1091	1197
SAFB	2211	921	1382
RPL36	2950	5653	4732
C19orf70	7734	8211	11590
HSD11B1L	698	1006	338
LONP1	215	408	545
CATSPERD	3490	3744	2183
PRR22	1674	2032	1340
CTB-54O9.9	12068	20999	29097
DUS3L	1864	4865	2994
NRTN	7947	8309	11268
FUT6	3534	4580	6381
FUT3	4180	5003	5639
FUT5	2852	1532	3572
AC024592.12	708	628	1944
NDUFA11	2090	1620	2720
AC104532.2	2475	2625	1236
VMAC	2672	1561	1251
CAPS	1572	4069	2284
RANBP3	2438	2041	2297
RFX2	2370	6268	6124
ACSBG2	3159	2228	3150
MLLT1	1612	1734	1997
ACER1	11013	5660	7003
CLPP	5	7	10
ALKBH7	769	1699	1432
PSPN	12165	4145	6977
GTF2F1	599	2024	1017
KHSRP	13054	11468	10124
SLC25A41	4708	5639	5792
SLC25A23	1387	2415	2131
CRB3	1081	812	412
DENND1C	880	4342	1260
TUBB4A	5885	6263	7083
TNFSF9	1072	1372	1501
CD70	4957	6354	4662
TNFSF14	2396	1332	2048
C3	716	420	238
GPR108	2503	8927	12279
TRIP10	983	719	2282
SH2D3A	23402	9814	8997
VAV1	3328	2235	2368
ADGRE1	1314	1264	1703
CTB-25J19.1	3678	2085	2229
MBD3L5	1213	3286	1324
MBD3L4	745	1233	926
MBD3L2	2299	1720	3266
MBD3L3	2250	2984	2152
ZNF557	2900	7692	4262
INSR	332	349	481
CTB-133G6.1	3505	1388	2725
CTD-2207O23.3	2653	7467	3178
ARHGEF18	2826	1782	4098
PEX11G	1205	1371	1598
C19orf45	677	565	1182
CTD-2207O23.12	3798	12586	8292
ZNF358	2995	2038	3930
MCOLN1	270	339	187
CTD-2207O23.10	441	389	791
PNPLA6	2351	1797	1629
CAMSAP3	2278	814	1001
XAB2	676	845	810
PET100	683	842	537
CTD-3214H19.4	4973	2404	5779
PCP2	474	386	414
STXBP2	2778	4526	4821
RETN	277	756	423
MCEMP1	555	1229	1467
CTD-3214H19.16	1739	1688	1118
TRAPPC5	2821	2561	1486
FCER2	3390	3584	3146
CLEC4G	1114	774	1359
CD209	519	693	606
CLEC4M	464	204	329
EVI5L	1482	599	414
PRR36	1807	2985	2110
LRRC8E	643	853	815
MAP2K7	940	958	648
TGFBR3L	6218	5457	5643
SNAPC2	1792	1828	1915
CTXN1	840	579	1025
TIMM44	4382	3263	11323
ELAVL1	2791	1344	4854
CCL25	572	190	135
FBN3	151	90	263
CERS4	3750	2319	1514
CD320	5024	2944	5522
CTD-2550O8.5	262	392	165
NDUFA7	5843	1491	1530
RPS28	369	800	415
KANK3	857	957	1044
ANGPTL4	4409	4373	6436
RAB11B	10179	11756	6745
MARCH2	452	544	953
HNRNPM	2096	2637	1791
PRAM1	5046	8140	11385
ZNF414	5846	7342	6682
MYO1F	1245	1085	1827
ADAMTS10	928	963	875
ACTL9	2659	1196	1487
OR2Z1	381	670	912
ZNF558	1306	692	1469
MBD3L1	381	410	238
MUC16	9388	6947	4996
OR1M1	5324	4018	6230
OR7G2	650	731	1334
OR7G1	8833	6830	6260
OR7G3	1422	569	403
ZNF317	8810	6030	7542
OR7D2	452	405	323
OR7D4	736	1337	1555
OR7E24	1049	824	1284
ZNF699	2414	1615	3027
ZNF559	2267	3193	2031
ZNF559-ZNF177	314	459	576
ZNF177	4678	3739	7005
ZNF266	5230	3113	9707
ZNF560	1327	2228	1174
ZNF426	3144	1150	550
ZNF121	8338	8070	15698
ZNF561	3686	3184	2597
AC008759.1	50	58	52
ZNF562	914	1749	1280
ZNF812P	2236	6051	2916
ZNF846	4682	5887	7401
FBXL12	42	64	108
UBL5	2730	764	2269
PIN1	36	57	40
OLFM2	855	966	1695
COL5A3	12049	7250	6699
RDH8	1687	852	1923
C19orf66	72	153	91
ANGPTL6	1245	3266	2891
PPAN-P2RY11	11831	19290	8509
PPAN	29	8	26
P2RY11	2875	2530	4038
EIF3G	343	730	1282
DNMT1	1412	1093	1145
S1PR2	4591	6541	1972
MRPL4	2039	435	3741
ICAM1	1757	973	945
ICAM4	2943	603	2265
ICAM5	1808	2568	4389
ZGLP1	3503	4461	2137
CTD-2369P2.10	2536	3974	2388
FDX2	9296	11231	9629
CTD-2369P2.12	3988	3962	4616
RAVER1	10035	4502	6526
ICAM3	1168	1981	2826
TYK2	362	380	316
CDC37	2112	2217	1584
PDE4A	599	620	443
KEAP1	967	2054	3621
S1PR5	230	492	804
ATG4D	167	325	168
KRI1	73	91	63
CDKN2D	2138	962	751
AP1M2	1115	2017	769
SLC44A2	691	518	451
ILF3	4157	4364	4031
QTRT1	3064	936	1448
DNM2	2864	2740	2168
TMED1	3602	3571	2653
C19orf38	1784	1422	1080
CARM1	158	110	132
YIPF2	5708	8285	5144
C19orf52	2163	2571	3193
SMARCA4	236	85	210
LDLR	5781	5012	16184
SPC24	306	448	496
KANK2	10104	8909	8298
DOCK6	3136	5655	4137
ANGPTL8	2685	1853	3480
TSPAN16	1143	765	784
RAB3D	463	440	580
TMEM205	1966	2508	2304
CCDC159	4555	1337	3191
PLPPR2	1591	2770	1410
SWSAP1	875	2763	1009
EPOR	1508	1381	729
RGL3	3514	2683	3124
CCDC151	102	72	154
PRKCSH	1465	1565	2663
ELAVL3	1487	1001	937
CTC-398G3.6	1865	2587	1758
ZNF653	5218	4650	6568
ECSIT	4783	5183	3114
CNN1	3160	2165	2009
ELOF1	5404	4909	7579
ZNF627	728	872	985
ACP5	5041	10558	9948
ZNF823	283	530	921
ZNF441	815	119	124
ZNF491	398	214	155
ZNF440	389	255	813
ZNF439	433	779	571
ZNF69	10782	4212	12755
ZNF700	338	669	1090
CTD-2006C1.13	2514	1974	960
ZNF763	1011	1510	1266
ZNF433	7507	8871	11007
CTD-2006C1.10	659	517	818
ZNF878	1152	1743	1224
ZNF844	44	35	31
ZNF788	3773	2272	6058
ZNF20	1125	767	796
ZNF625-ZNF20	1153	827	1313
ZNF625	4038	1763	1909
ZNF136	9124	5653	2175
ZNF44	667	569	834
ZNF563	3196	2599	4433
ZNF442	9404	6452	8812
CTD-3105H18.14	6766	2687	2828
ZNF799	4138	5389	9081
CTD-3105H18.16	549	1101	1159
ZNF443	3356	3985	1213
CTD-3105H18.18	8523	5963	3707
ZNF709	4389	1116	2105
CTD-2192J16.17	687	477	773
ZNF564	1405	1158	3555
CTD-2192J16.20	956	904	1074
ZNF490	879	1361	1112
ZNF791	2007	1796	1096
CTD-2192J16.22	3794	6035	3546
MAN2B1	2982	2896	3176
CTD-2192J16.24	395	271	738
WDR83	3919	3761	3959
WDR83OS	163	115	64
DHPS	6692	2815	1604
FBXW9	2965	1357	2195
TNPO2	196	305	364
C19orf43	3726	4185	1438
ASNA1	310	193	972
BEST2	490	906	634
HOOK2	6320	4414	4350
JUNB	732	326	916
PRDX2	6534	10559	1922
RNASEH2A	480	628	857
RTBDN	451	608	636
MAST1	1873	1276	1515
DNASE2	2082	1457	1232
KLF1	1799	3563	4680
GCDH	365	724	590
SYCE2	4548	1878	2655
FARSA	312	257	472
CALR	950	954	806
RAD23A	2348	1342	1191
GADD45GIP1	2599	3331	1991
DAND5	24956	9041	5821
NFIX	2828	2392	4385
LYL1	6522	2977	6945
TRMT1	127	281	176
NACC1	421	388	241
STX10	202	487	181
IER2	3115	1686	546
CACNA1A	3550	6064	9352
CCDC130	5064	11260	12002
MRI1	4473	5824	1991
C19orf53	97	115	87
AC008686.1	285	232	196
ZSWIM4	3207	2160	2510
NANOS3	173	422	205
C19orf57	16	27	24
CC2D1A	2363	3502	2346
PODNL1	2975	3410	2046
DCAF15	149	300	852
RFX1	2918	4614	2312
RLN3	16157	9216	8643
IL27RA	123	301	121
PALM3	3201	3967	3829
MIR1199	5622	3394	6142
C19orf67	6463	9271	5656
SAMD1	5875	4236	5347
PRKACA	1323	877	1423
ASF1B	5241	5419	3583
ADGRL1	384	1025	417
ADGRE5	1316	1313	626
DDX39A	15508	4312	8685
PKN1	1487	432	1866
PTGER1	1381	1063	2061
GIPC1	11011	13133	3673
DNAJB1	3126	6428	10106
TECR	2808	6499	2367
NDUFB7	6087	5919	8614
CLEC17A	652	1587	606
ADGRE3	785	1739	545
ZNF333	5033	2632	3708
ADGRE2	796	1055	750
OR7A5	794	674	907
OR7C1	1901	2098	1246
OR7A10	792	629	1187
OR7A17	1280	2916	1219
OR7C2	4521	4020	1580
SLC1A6	1579	1430	1775
CCDC105	268	424	307
CASP14	3096	2704	3189
OR1I1	20668	14181	26397
SYDE1	5371	4372	5709
ILVBL	12977	14546	7459
NOTCH3	80	103	127
EPHX3	1667	2928	1250
BRD4	975	1739	893
AKAP8	3895	2631	4967
AKAP8L	3817	7576	3693
WIZ	4035	2683	6483
RASAL3	4428	3506	3455
PGLYRP2	244	221	235
CYP4F22	902	743	512
CYP4F8	3047	2112	3446
CYP4F3	6282	4271	6982
CYP4F12	14034	3441	14296
OR10H2	10961	9199	8573
OR10H3	6373	4597	2004
OR10H5	2247	1634	1604
OR10H1	2486	2340	2715
CYP4F2	8265	13735	9005
CYP4F11	7978	10252	6540
OR10H4	1963	1409	1499
TPM4	540	1402	1431
RAB8A	838	329	718
HSH2D	498	458	514
CIB3	1335	1677	889
FAM32A	4436	2105	3457
AP1M1	75	126	77
KLF2	201	756	971
EPS15L1	1369	790	1002
CALR3	3406	5216	2145
CTD-3222D19.2	1424	478	668
C19orf44	3175	3211	2485
CHERP	214	409	248
SLC35E1	3324	5528	2566
MED26	7258	3546	5117
CTC-429P9.4	192	276	174
SMIM7	25	72	10
TMEM38A	9318	9210	14681
NWD1	984	1271	1315
