#gene	sample7	sample8	sample9
RP11-77K12.7	3660	6823	3083
CHST5	5	5	1
TMEM231	884	495	705
GABARAPL2	346	403	563
ADAT1	1669	1225	660
KARS	3378	1270	2475
TERF2IP	3192	2810	4025
CNTNAP4	109	207	191
RP11-58C22.1	185	273	393
MON1B	1343	862	950
SYCE1L	180	152	182
ADAMTS18	1730	1916	726
NUDT7	275	169	333
VAT1L	1426	2575	2851
CLEC3A	293	588	471
WWOX	1522	2632	1477
MAF	2093	2360	2145
DYNLRB2	20065	12209	10651
CDYL2	21369	12632	10449
CMC2	3091	5442	2815
CENPN	3759	6989	2824
ATMIN	4628	3751	7905
C16orf46	1922	1180	1144
GCSH	996	1354	1167
AC092718.1	2804	1461	3382
BCO1	16949	9331	14487
GAN	2069	4718	1505
CMIP	3449	2651	1376
PLCG2	318	337	304
SDR42E1	985	1856	899
HSD17B2	2647	2412	3083
MPHOSPH6	10838	4211	6013
CDH13	3439	3149	7652
HSBP1	1579	7113	2155
MLYCD	1369	1199	1784
RP11-505K9.4	569	287	534
OSGIN1	6607	8678	9924
NECAB2	6137	7780	3998
SLC38A8	23	38	14
MBTPS1	5733	3557	4003
HSDL1	3433	4601	4567
DNAAF1	2327	3685	3752
TAF1C	1698	1136	1071
ADAD2	2797	3479	3506
KCNG4	268	429	224
WFDC1	3104	1940	1570
ATP2C2	5925	8586	6879
TLDC1	1877	1505	2569
COTL1	13	4	6
KLHL36	4279	1736	3094
USP10	5793	6674	4404
CRISPLD2	51	51	82
ZDHHC7	230	412	528
KIAA0513	1483	4960	2833
FAM92B	1972	1936	1612
GSE1	667	330	252
GINS2	51	40	33
C16orf74	8473	19890	5636
EMC8	2968	3508	2986
COX4I1	347	867	430
IRF8	57	90	66
FOXF1	1452	3994	2985
MTHFSD	165	113	136
FOXC2	1571	1219	2356
FOXL1	2174	1394	1601
C16orf95	2851	3187	1291
RP11-178L8.4	28	15	26
FBXO31	1314	665	2094
MAP1LC3B	836	780	824
ZCCHC14	1135	1446	1196
JPH3	1152	1319	1363
KLHDC4	439	648	1276
SLC7A5	1622	1371	1815
CA5A	2292	2591	2320
BANP	1378	2633	2764
ZNF469	4592	3623	1901
ZFPM1	3918	3592	3137
ZC3H18	3970	1848	5467
IL17C	4344	6998	3616
CYBA	1757	1960	1889
MVD	25898	15483	5380
SNAI3	2126	2086	1742
AC138028.1	6390	9663	10142
RNF166	2698	2538	6018
CTU2	427	846	416
PIEZO1	943	589	969
CDT1	1762	1950	919
APRT	848	1510	442
GALNS	517	1726	485
AC092384.1	6453	4632	9724
TRAPPC2L	887	618	713
PABPN1L	27	45	24
CBFA2T3	2564	3969	3920
ACSF3	4078	1413	2694
CDH15	6145	6719	4013
SLC22A31	100	155	144
ZNF778	1196	792	1001
ANKRD11	2264	1160	984
SPG7	4944	8198	5255
RPL13	568	514	571
CPNE7	596	1003	1346
DPEP1	5957	4342	3486
CHMP1A	843	1204	527
SPATA33	1492	1648	2690
CDK10	1346	1276	1282
SPATA2L	3454	2637	4888
VPS9D1	2372	3124	3117
ZNF276	3820	847	2092
FANCA	942	1473	770
SPIRE2	379	491	465
TCF25	7264	9005	5719
MC1R	6222	2659	5289
RP11-566K11.2	9440	7033	8254
TUBB3	5609	9249	7152
DEF8	1878	1732	4088
CENPBD1	762	2780	2161
DBNDD1	848	697	413
GAS8	3268	2215	2090
PRDM7	892	1266	4883
SCGB1C2	6553	3649	3324
DOC2B	1051	2060	1253
RPH3AL	42	21	29
C17orf97	501	405	222
FAM101B	1913	1459	1749
VPS53	4147	2110	2946
FAM57A	697	1927	1047
GEMIN4	3533	3247	4726
GLOD4	610	2387	1365
AC087392.1	446	360	951
MRM3	4501	3345	2311
NXN	553	866	691
TIMM22	5786	2472	4428
ABR	8813	2363	6052
BHLHA9	7609	3278	9703
TUSC5	93	202	96
YWHAE	2029	2469	542
CRK	9337	11136	7939
MYO1C	1284	1220	1297
INPP5K	1536	3701	3710
PITPNA	811	869	976
SLC43A2	8385	15073	6898
SCARF1	146	211	169
RILP	428	134	519
PRPF8	6645	16852	8765
TLCD2	2659	2425	2564
WDR81	960	430	1596
SERPINF2	940	1502	486
SERPINF1	2406	2041	2084
SMYD4	114	90	134
RPA1	4478	2728	6026
RTN4RL1	10142	4285	3947
DPH1	9827	5903	7371
OVCA2	264	249	71
HIC1	3740	3021	2397
SMG6	1463	1248	1604
SRR	1625	2542	2620
TSR1	3652	3708	1134
SGSM2	1189	2490	1056
MNT	2587	8450	10732
METTL16	529	791	669
PAFAH1B1	124	427	443
CLUH	561	692	606
RAP1GAP2	403	1737	1314
OR1D5	1553	1015	2021
OR1D2	1313	1638	1875
OR1G1	268	335	279
OR1A2	1073	2743	2428
OR1A1	2175	2659	1721
OR3A2	1293	1799	650
OR3A1	264	472	305
OR1E1	6313	4205	2521
OR3A3	3037	2867	2028
OR1E2	4039	4127	2587
SPATA22	3430	3410	2942
ASPA	2789	3859	2277
TRPV3	3683	2908	2352
TRPV1	3584	3079	2819
RP11-235E17.2	4637	6974	4961
SHPK	2439	2222	4287
CTNS	1534	929	1195
TAX1BP3	300	595	735
P2RX5-TAX1BP3	3453	2754	4361
EMC6	5570	3392	4845
P2RX5	5128	4703	2114
ITGAE	275	471	369
GSG2	4645	3081	1718
NCBP3	886	188	840
CAMKK1	2179	5067	2339
P2RX1	1557	1392	1637
ATP2A3	359	297	410
ZZEF1	1326	904	1839
CYB5D2	1503	1632	1170
ANKFY1	655	690	757
UBE2G1	2322	1216	381
SPNS3	1968	3350	6090
SPNS2	2316	2752	2841
MYBBP1A	145	97	114
GGT6	435	685	617
SMTNL2	6359	3804	4503
ALOX15	710	584	190
PELP1	847	1586	2683
ARRB2	1658	1180	2783
MED11	1062	1068	1935
CXCL16	2485	4945	3656
ZMYND15	4846	6165	2704
TM4SF5	1244	519	815
VMO1	5457	4259	7861
GLTPD2	1647	1493	2665
PSMB6	275	241	138
RP11-81A22.5	5261	1520	4244
PLD2	888	855	1900
MINK1	1619	1289	1649
CHRNE	3433	6336	1984
C17orf107	4346	5025	8867
GP1BA	692	867	1217
SLC25A11	4249	5070	2114
RNF167	2749	2517	2190
PFN1	252	217	293
ENO3	10505	8545	3535
SPAG7	661	1292	704
CAMTA2	2007	1483	403
INCA1	1311	2295	1041
KIF1C	222	103	49
SLC52A1	785	1675	1529
ZFP3	676	1314	1224
ZNF232	263	265	515
USP6	870	688	963
ZNF594	485	675	821
SCIMP	2268	1612	853
RABEP1	12462	7399	10400
NUP88	2402	762	1504
RPAIN	409	201	252
C1QBP	1901	2302	3121
DHX33	346	288	330
DERL2	725	240	381
MIS12	236	162	241
NLRP1	1153	3177	3166
WSCD1	3282	9410	10243
AIPL1	3588	2234	2249
FAM64A	1492	772	1022
PITPNM3	2722	1276	2050
KIAA0753	2185	1826	2380
CTC-281F24.5	992	515	654
TXNDC17	2374	2889	1218
MED31	2807	2024	1257
C17orf100	479	543	480
SLC13A5	113	300	117
XAF1	661	415	416
FBXO39	335	670	523
TEKT1	2118	1512	1154
ALOX12	13438	4717	6702
RNASEK	534	803	501
RNASEK-C17orf49	566	1724	1879
C17orf49	757	191	851
BCL6B	166	374	274
SLC16A13	4482	8612	5123
SLC16A11	813	790	320
CLEC10A	5245	5370	2964
ASGR2	9115	5841	6031
ASGR1	1755	1333	1631
DLG4	2903	1067	4937
ACADVL	349	306	684
DVL2	863	455	639
PHF23	1334	1639	421
GABARAP	2358	841	2331
CTD-2545G14.7	3617	1926	1455
CTDNEP1	1589	1004	2126
RP1-4G17.5	9539	6679	13571
ELP5	1304	2188	1242
CLDN7	8699	9678	7159
SLC2A4	6517	9383	3540
YBX2	2248	6989	7454
EIF5A	7465	6721	7626
GPS2	1321	519	972
RP11-542C16.2	4350	7871	4136
NEURL4	2704	3099	1519
ACAP1	1213	881	1505
KCTD11	340	366	511
TMEM95	484	537	888
TNK1	3549	9705	2217
TMEM256-PLSCR3	648	704	701
TMEM256	2785	3587	1260
NLGN2	1573	664	551
SPEM1	13922	6446	11382
C17orf74	10531	13049	12263
RP11-104H15.12	5167	3329	1667
TMEM102	246	328	644
FGF11	497	496	154
CHRNB1	1265	1255	806
ZBTB4	614	610	695
SLC35G6	9555	8988	12469
POLR2A	2067	967	1539
TNFSF12	3477	13039	9098
TNFSF12-TNFSF13	5709	2477	3398
TNFSF13	1570	2398	3504
SENP3	2699	4104	6827
SENP3-EIF4A1	356	771	222
EIF4A1	904	1013	1175
CD68	1880	2119	2230
MPDU1	888	1811	1324
SOX15	3863	1691	3521
FXR2	234	241	382
SHBG	4758	11988	12073
SAT2	3623	5925	6844
ATP1B2	5623	4625	4086
TP53	38	45	92
WRAP53	4529	3687	3242
EFNB3	1849	1500	2309
DNAH2	3478	3817	5037
KDM6B	1199	682	494
TMEM88	8380	4570	5993
NAA38	192	281	131
CYB5D1	162	210	487
CHD3	125	635	185
AC025335.1	164	402	138
AC104581.1	11746	11048	7050
KCNAB3	754	867	886
RP11-1099M24.7	1766	1369	1717
TRAPPC1	4182	2598	4169
CNTROB	2614	2841	2084
GUCY2D	1132	7132	3282
ALOX15B	1405	1433	975
ALOX12B	784	391	333
ALOXE3	9341	11255	16986
HES7	5205	10443	17660
PER1	6871	13416	6275
RP11-599B13.6	507	968	1906
VAMP2	1041	478	570
TMEM107	1519	1978	1665
BORCS6	607	818	1162
AC129492.1	284	204	489
AURKB	15	3	10
CTC1	3377	3772	3787
PFAS	3367	3092	2613
SLC25A35	1205	535	1231
RANGRF	7191	8569	12675
ARHGEF15	6056	7047	6319
ODF4	1874	1294	995
KRBA2	303	495	369
RP11-849F2.7	1865	997	1241
RPL26	1204	1127	2533
RNF222	501	586	612
NDEL1	3989	5492	13296
MYH10	3394	6050	6100
CCDC42	1266	1447	2076
SPDYE4	1006	2254	2377
MFSD6L	527	2304	1734
PIK3R6	2773	2081	1157
PIK3R5	1525	2640	1362
NTN1	2537	10623	4170
STX8	6469	8615	10101
CFAP52	3840	2318	2621
USP43	251	294	244
DHRS7C	11083	6334	8623
GSG1L2	3156	2889	4126
GLP2R	1308	1778	1504
RCVRN	1272	966	2478
GAS7	963	1474	2408
MYH13	7484	10784	6394
MYH8	667	795	507
MYH4	1299	603	1655
MYH1	4886	4763	1245
MYH2	1089	793	2030
MYH3	4407	4477	3488
SCO1	4615	2384	2519
ADPRM	1969	2731	1496
TMEM220	4707	6166	2998
LINC00675	831	1543	1223
PIRT	2410	1259	1263
SHISA6	1338	2774	1502
DNAH9	1830	1322	1103
ZNF18	890	852	1522
MAP2K4	429	856	1794
MYOCD	2926	1934	3978
ARHGAP44	3084	3626	5487
ELAC2	208	245	220
HS3ST3A1	296	194	385
COX10	2713	2399	1546
CDRT15	1493	2119	1021
HS3ST3B1	5512	2706	3873
PMP22	8303	7082	7557
TEKT3	1236	197	546
CDRT4	1730	1234	2278
TVP23C-CDRT4	15	8	20
TVP23C	132	194	241
CDRT1	2342	1244	1725
RP11-385D13.1	711	1503	857
TRIM16	5091	8384	4952
ZNF286A	890	1384	1166
TBC1D26	2732	1780	1455
ADORA2B	1133	2044	1264
ZSWIM7	1532	1101	566
TTC19	14	30	11
NCOR1	13720	12645	11391
PIGL	8843	13929	18735
CENPV	1909	2968	2313
UBB	390	178	251
TRPV2	6787	4445	5906
LRRC75A	1907	794	1396
ZNF287	670	838	630
ZNF624	1597	1670	2335
CCDC144A	777	964	822
RP11-219A15.1	2081	2836	1141
TNFRSF13B	2459	925	2118
MPRIP	651	997	873
PLD6	1527	618	816
RP11-45M22.4	9237	6771	6830
FLCN	306	143	578
COPS3	931	769	966
NT5M	7620	5829	8006
MED9	1043	1699	1466
RASD1	440	437	614
PEMT	2966	6397	2972
RAI1	6299	5862	4718
SREBF1	1111	564	684
TOM1L2	515	1314	1462
DRC3	1679	1924	2393
ATPAF2	9240	7914	12660
GID4	9210	26272	9193
DRG2	329	247	684
MYO15A	2781	3517	3504
ALKBH5	5192	8464	7999
LLGL1	966	1412	1076
FLII	3195	1720	2080
MIEF2	1038	1135	1164
TOP3A	2749	6787	3812
SMCR8	10966	2802	2760
SHMT1	2266	2443	3446
EVPLL	148	169	50
LGALS9C	339	285	505
FAM106A	6944	3771	7043
TBC1D28	1778	1644	904
ZNF286B	3220	5493	9984
TRIM16L	786	212	209
FBXW10	6420	18191	12762
TVP23B	568	609	428
PRPSAP2	3317	4621	2557
SLC5A10	1409	1543	1290
FAM83G	11229	5042	4707
GRAP	489	587	1540
GRAPL	6242	4692	5613
EPN2	4074	6660	4488
B9D1	3702	4504	3971
MAPK7	2523	4444	5371
MFAP4	2735	3906	2594
RNF112	424	240	229
SLC47A1	690	1436	1055
ALDH3A2	7240	5256	4216
SLC47A2	3756	5027	4533
ALDH3A1	293	226	239
ULK2	1943	952	947
AKAP10	1990	2034	1411
SPECC1	2536	5611	5737
LGALS9B	1695	936	494
CDRT15L2	2862	2728	6962
CCDC144NL	206	353	273
USP22	3061	3654	1569
DHRS7B	3073	4241	1928
TMEM11	375	546	1029
NATD1	2120	2658	2504
MAP2K3	4744	9022	4482
KCNJ12	12405	17656	7448
C17orf51	132	173	422
KCNJ18	316	532	452
ABC13-47656900H15.1	3678	2897	3104
MTRNR2L1	6934	7730	7085
WSB1	751	1489	474
KSR1	2110	2624	617
AC015688.3	8845	15619	10894
LGALS9	1052	1896	1068
NOS2	3459	2772	2986
RP1-66C13.4	725	1233	4376
LYRM9	6139	5239	6384
NLK	1449	1465	1245
TMEM97	4552	1068	2203
IFT20	1511	1263	2085
TNFAIP1	2070	1184	1053
POLDIP2	379	463	388
TMEM199	4425	4680	3787
SEBOX	143	56	316
CTB-96E2.2	7125	8411	5563
SARM1	3078	6144	7543
VTN	7565	9041	14442
SLC46A1	599	2126	1019
RP11-192H23.4	1561	648	1264
SLC13A2	1278	566	595
FOXN1	2102	4238	2790
UNC119	1177	4603	2214
PIGS	5324	9690	4906
ALDOC	1394	1828	1278
SPAG5	8718	5607	3664
SGK494	3401	2407	1863
KIAA0100	4032	2299	2442
SDF2	243	326	292
SUPT6H	4614	5964	7158
PROCA1	664	508	1575
RAB34	4970	7896	6208
RPL23A	10050	4014	3634
TLCD1	5479	3411	4768
NEK8	1175	1371	488
TRAF4	330	367	264
FAM222B	5181	3233	5291
ERAL1	5284	9911	4077
FLOT2	4841	3647	3049
DHRS13	1065	1010	1221
PHF12	129	257	222
PIPOX	2721	1543	668
SEZ6	1698	2123	1692
MYO18A	7114	6866	2504
TIAF1	6366	4715	6617
CRYBA1	318	329	744
NUFIP2	3358	1600	2445
TAOK1	503	424	585
ABHD15	11	20	8
TP53I13	2608	2167	1849
GIT1	40	43	63
ANKRD13B	903	566	824
CORO6	3012	3068	2323
SSH2	361	150	221
EFCAB5	6169	1788	4770
NSRP1	346	730	916
SLC6A4	538	830	504
BLMH	9140	14793	4666
TMIGD1	627	828	1009
CPD	2453	3499	2002
GOSR1	84	142	143
TBC1D29	764	1326	1269
CRLF3	83	111	70
ATAD5	367	483	328
TEFM	15607	6969	15373
ADAP2	5028	4454	5471
RNF135	920	633	753
NF1	455	512	914
OMG	1522	1068	1635
EVI2B	548	1509	368
CTD-2370N5.3	1142	1424	1094
EVI2A	2543	2818	1811
RAB11FIP4	589	884	767
COPRS	8104	8558	7157
UTP6	4935	5296	3961
SUZ12	7755	7816	3921
LRRC37B	1437	2664	1556
RHOT1	1946	1178	819
RHBDL3	2206	2485	2510
C17orf75	14023	9496	7609
ZNF207	21607	16339	8976
PSMD11	1597	622	727
CDK5R1	682	305	256
MYO1D	6943	16421	14720
TMEM98	216	395	228
SPACA3	360	395	220
ASIC2	4251	14292	9294
CCL2	615	932	931
CCL7	6313	3532	4770
CCL11	1368	2619	5010
CCL8	12257	11307	18207
CCL13	53	40	40
CCL1	2133	2535	2642
TMEM132E	1481	743	1285
CCT6B	5501	1975	3708
ZNF830	4951	5904	7258
LIG3	2769	1596	1660
RFFL	6335	5630	2591
RAD51L3-RFFL	9452	3373	3594
RAD51D	3368	1651	5078
FNDC8	6842	3641	7063
NLE1	4623	3907	5065
UNC45B	1501	1762	693
SLC35G3	684	878	904
SLFN5	120	101	147
SLFN11	1155	533	1138
SLFN12	1613	826	1075
SLFN13	998	873	1609
SLFN12L	504	1454	1160
SLFN14	1875	3392	4571
PEX12	1437	3141	3427
AP2B1	3289	8056	4059
TAF15	3173	8057	4764
RASL10B	54	12	42
GAS2L2	284	339	458
MMP28	154	131	140
C17orf50	2763	2279	1987
HEATR9	2376	2804	1945
CCL5	484	972	1005
RDM1	11809	12167	15773
LYZL6	1815	941	1255
CCL16	29	8	17
CCL14	502	1113	1574
CCL15-CCL14	54	85	154
CCL15	222	381	397
CCL23	10732	9391	12519
CCL18	3666	3998	6022
CCL3	2830	1747	4086
CCL4	339	494	600
TBC1D3B	539	356	299
CCL3L3	6676	10708	9216
CCL4L2	18118	11534	9034
TBC1D3I	3205	750	2817
TBC1D3G	8496	10412	4522
TBC1D3H	6918	2693	7284
TBC1D3F	2152	1484	5188
ZNHIT3	7337	3327	4652
MYO19	5461	4183	7766
PIGW	1846	1486	2972
GGNBP2	3979	5829	4416
DHRS11	21300	25266	29293
MRM1	1513	574	864
LHX1	163	160	66
AATF	2649	1567	1057
ACACA	17	21	22
C17orf78	1544	2667	2445
TADA2A	21	75	142
DUSP14	7156	4600	7171
SYNRG	1042	743	914
DDX52	5284	4292	7901
HNF1B	1668	931	2496
TBC1D3K	143	182	68
TBC1D3L	1511	1663	748
TBC1D3D	6735	2336	4766
TBC1D3C	6233	5439	4756
TBC1D3E	8372	1942	6644
TBC1D3	538	1693	1645
MRPL45	2649	6844	3713
GPR179	4080	5990	3511
SOCS7	4723	2234	3310
ARHGAP23	4205	3713	6897
SRCIN1	3782	3838	4163
C17orf96	4593	5924	2535
MLLT6	5615	4510	4317
AC006449.2	605	760	364
CISD3	7037	2953	8103
PCGF2	5107	2121	3943
PSMB3	6175	2895	2215
PIP4K2B	4791	2306	1861
CWC25	1061	1297	1005
C17orf98	7921	11634	6117
RPL23	2595	1770	2027
LASP1	605	1295	1027
LINC00672	1233	861	961
FBXO47	20	131	76
PLXDC1	2792	2560	2378
ARL5C	7514	8175	8560
CACNB1	392	260	388
RPL19	4435	468	1596
STAC2	1615	1164	1776
FBXL20	4225	3812	2009
MED1	4273	8091	8849
CDK12	56	85	126
NEUROD2	4177	3862	5730
PPP1R1B	1104	1711	868
STARD3	2060	2626	3965
TCAP	1455	610	497
PNMT	1705	2350	2696
PGAP3	784	949	1578
ERBB2	6518	5381	5795
MIEN1	2137	2585	1268
GRB7	1560	4551	1827
IKZF3	887	681	700
ZPBP2	960	1056	500
GSDMB	1155	1120	1141
ORMDL3	828	757	999
LRRC3C	1715	2983	1548
GSDMA	1401	1276	512
PSMD3	476	688	509
CSF3	3524	7360	6748
MED24	4259	3801	4159
THRA	779	1469	1168
NR1D1	1180	1458	898
MSL1	686	1018	1270
CASC3	331	341	312
RAPGEFL1	5797	2591	3197
WIPF2	4440	6989	7450
CDC6	2071	1032	4155
RARA	3638	5027	4350
GJD3	3782	3013	5666
TOP2A	337	1190	919
IGFBP4	2637	1648	4024
TNS4	161	236	132
CCR7	9824	9529	7341
SMARCE1	6598	3111	7243
RP5-1028K7.3	1995	1502	2826
KRT222	6942	5633	6951
KRT24	2321	3933	4765
KRT25	2616	4298	1437
KRT26	61	10	39
KRT27	377	399	760
KRT28	6788	11529	6684
KRT10	203	773	548
TMEM99	125	307	410
KRT12	6506	2435	9597
KRT20	2447	3193	1648
KRT23	1263	1851	2623
KRT39	136	129	131
KRT40	6	9	21
KRTAP3-3	3605	4593	5169
KRTAP3-2	1064	2286	4919
KRTAP3-1	8225	5865	5997
KRTAP1-5	2759	1902	2970
KRTAP1-4	5978	6596	4132
KRTAP1-3	635	1117	1573
KRTAP1-1	59	125	106
KRTAP2-1	2388	1050	4154
KRTAP2-2	994	824	694
KRTAP2-3	2475	4236	3824
KRTAP2-4	1471	998	1816
KRTAP4-7	1217	2179	823
KRTAP4-8	891	658	601
KRTAP4-16	1777	1077	2361
KRTAP4-9	2203	2274	1066
KRTAP4-11	7436	3413	6577
KRTAP4-12	751	1096	378
KRTAP4-6	1870	1911	1306
KRTAP4-5	284	103	74
KRTAP4-4	456	762	403
KRTAP4-3	978	1208	1343
KRTAP4-2	1243	2853	1678
KRTAP4-1	4109	13835	5997
KRTAP9-1	3609	3935	2948
KRTAP9-2	7842	4224	4900
KRTAP9-3	799	476	1738
KRTAP9-8	1141	966	1982
KRTAP9-4	5227	2407	2145
KRTAP9-9	1806	3746	3060
KRTAP9-6	928	1719	1243
KRTAP9-7	3864	1641	1758
KRTAP29-1	3710	4544	4525
KRTAP16-1	1958	1648	1158
KRTAP17-1	3937	4456	3358
KRT33A	1663	1147	1002
KRT33B	2953	680	1622
KRT34	9343	9341	11348
KRT31	702	1955	2691
KRT37	5197	2549	1468
KRT38	9388	5699	6133
KRT32	2732	10776	6430
KRT35	458	1373	221
KRT36	1222	803	1554
KRT13	2306	2075	3737
KRT15	2914	5598	3783
KRT19	7696	6196	4347
KRT9	6218	4606	2297
KRT14	19	72	35
KRT16	466	1469	541
KRT17	2788	5417	5587
EIF1	1684	2505	6085
GAST	623	1379	433
HAP1	5849	5935	8605
JUP	1388	2210	1301
P3H4	637	2670	779
FKBP10	1243	1053	1901
NT5C3B	11575	9170	6417
KLHL10	3605	5589	2588
KLHL11	1180	939	561
ACLY	2867	3642	2990
TTC25	4806	1905	2789
CNP	358	503	690
DNAJC7	2471	2198	1098
NKIRAS2	7182	5367	6363
ZNF385C	2000	1734	1594
DHX58	364	126	151
KAT2A	543	1107	371
CTD-2132N18.3	1637	1779	935
HSPB9	5665	6838	12489
RAB5C	884	1140	952
KCNH4	751	562	401
HCRT	725	913	1122
GHDC	2033	4477	1947
STAT5B	419	413	174
STAT5A	3102	2395	4995
STAT3	1128	3320	4351
PTRF	1830	4418	2840
ATP6V0A1	8367	3484	3108
NAGLU	2041	1889	1354
HSD17B1	17558	21004	30393
COASY	725	1570	1274
MLX	332	295	271
PSMC3IP	27410	9727	21741
FAM134C	5258	4827	3010
TUBG1	6125	6691	5035
TUBG2	119	84	125
PLEKHH3	295	244	228
CCR10	3630	1874	7634
CNTNAP1	17	34	44
EZH1	3468	3442	2258
RAMP2	1997	4492	2341
VPS25	3720	2859	3120
WNK4	10448	10442	10422
COA3	7938	3617	3663
CNTD1	478	1100	648
BECN1	1890	928	1429
PSME3	1929	2079	1864
AOC2	1329	1042	1477
AOC3	2889	2657	1906
G6PC	1788	4893	743
PTGES3L-AARSD1	3057	2263	3256
AARSD1	5658	4444	5695
PTGES3L	473	404	366
RUNDC1	14976	5677	8683
AC055866.1	590	715	654
RPL27	1233	2280	1384
IFI35	1888	887	1942
VAT1	10155	4844	7750
RND2	5607	4617	8578
BRCA1	173	180	225
NBR1	2885	3695	2196
TMEM106A	446	558	493
LINC00854	921	1802	1182
ARL4D	612	1595	1372
DHX8	2385	3855	3648
ETV4	628	552	803
MEOX1	1843	1296	1298
SOST	747	912	1631
DUSP3	77	76	55
C17orf105	1900	2731	1520
MPP3	368	457	348
CD300LG	1017	2372	1304
MPP2	3442	1664	5673
PPY	1108	824	1122
PYY	1422	1607	892
NAGS	2113	1911	1043
TMEM101	803	224	1175
LSM12	2273	1577	2343
G6PC3	390	473	449
HDAC5	2479	8249	5319
C17orf53	11416	6238	2426
ASB16	7272	10186	5241
TMUB2	542	2577	1771
ATXN7L3	822	1750	2608
UBTF	800	432	1453
SLC4A1	11083	12313	13811
RUNDC3A	209	194	201
SLC25A39	314	196	327
GRN	1728	1125	1112
FAM171A2	118	165	110
ITGA2B	5633	2993	3843
GPATCH8	502	563	391
FZD2	917	1000	1853
MEIOC	4024	5828	4517
CCDC43	386	814	842
DBF4B	654	346	1378
ADAM11	14938	8346	10546
GJC1	382	167	486
HIGD1B	10232	15044	7042
EFTUD2	1982	3148	3328
CCDC103	2266	2716	2059
FAM187A	1873	2461	3799
GFAP	20018	10411	11712
KIF18B	5773	8316	5763
C1QL1	3576	1375	3232
DCAKD	265	319	288
NMT1	10942	8472	14039
PLCD3	2886	2685	1348
ACBD4	1143	1321	1720
HEXIM1	7198	3743	5145
HEXIM2	423	1157	597
FMNL1	225	177	94
SPATA32	3866	3511	3180
MAP3K14	188	261	162
ARHGAP27	621	325	425
PLEKHM1	1068	1253	731
CRHR1	729	745	754
SPPL2C	2184	5565	2584
MAPT	2724	6717	5958
STH	4112	4198	4075
KANSL1	1301	1040	1657
ARL17B	2852	5423	9125
LRRC37A	556	657	508
LRRC37A2	3020	3512	1905
ARL17A	1844	3679	2760
AC138645.2	5309	6348	4249
AC138645.1	370	614	905
NSF	1710	1382	2583
WNT3	1268	3328	823
WNT9B	267	244	199
GOSR2	361	693	489
RP11-156P1.2	2351	1472	1513
RPRML	2404	1943	2423
CDC27	1388	1768	1298
MYL4	4434	4417	5643
ITGB3	1252	1147	2477
RP11-290H9.2	3418	1953	4754
EFCAB13	9762	5606	9396
NPEPPS	153	205	168
KPNB1	1180	359	1166
TBKBP1	450	194	376
TBX21	1941	4401	4178
OSBPL7	2219	3317	5598
MRPL10	2033	1245	695
LRRC46	5262	7532	4970
SCRN2	1092	3892	967
SP6	1630	1528	1647
SP2	405	151	459
PNPO	387	332	884
PRR15L	1131	1056	1104
CDK5RAP3	1589	1157	796
COPZ2	641	804	755
NFE2L1	519	890	1236
CBX1	3447	2368	4289
SNX11	2839	1672	1536
SKAP1	380	830	171
HOXB1	644	1973	1884
HOXB2	680	489	982
HOXB3	207	178	211
HOXB4	595	609	733
HOXB5	7455	4614	7571
HOXB6	2839	4649	3584
HOXB7	1368	1113	2107
HOXB8	210	414	160
HOXB9	1065	1342	1188
PRAC1	8702	9605	4771
PRAC2	980	750	711
HOXB13	841	418	154
TTLL6	1951	1513	1381
CALCOCO2	6076	5658	3516
ATP5G1	314	458	942
UBE2Z	1724	274	1175
SNF8	38	53	76
GIP	140	47	127
IGF2BP1	11837	5667	7041
B4GALNT2	1078	1980	3057
GNGT2	2982	4191	2896
ABI3	34	49	30
PHOSPHO1	331	407	311
ZNF652	2796	1933	2142
PHB	6043	2795	1795
AC091180.1	1163	3275	2995
NGFR	2222	1803	3246
NXPH3	2627	2387	2706
SPOP	599	594	216
SLC35B1	932	1016	1502
FAM117A	4201	7840	3676
KAT7	655	1378	557
TAC4	9270	17302	11577
DLX4	10569	15446	7895
DLX3	3572	1921	3029
ITGA3	1833	1362	2690
PDK2	491	749	886
SAMD14	868	929	401
PPP1R9B	5153	4525	3079
SGCA	3884	3851	5271
COL1A1	1890	3045	2544
TMEM92	39	113	131
XYLT2	1639	2674	1493
MRPL27	380	649	217
EME1	2256	3228	3664
LRRC59	1010	1143	436
ACSF2	2432	1902	4811
CHAD	1118	1202	384
RSAD1	1185	1197	2068
MYCBPAP	1778	1574	1328
EPN3	709	750	1095
SPATA20	2645	1216	3368
CACNA1G	2938	1844	2865
ABCC3	1733	4366	3648
ANKRD40	5608	2740	5650
LUC7L3	5702	6927	7539
WFIKKN2	1073	1130	822
TOB1	2362	1193	1721
SPAG9	1245	2347	1700
NME1	316	460	886
NME1-NME2	7867	5011	6421
NME2	2014	4856	5511
MBTD1	335	158	253
UTP18	885	1172	1017
CA10	5032	3800	2128
KIF2B	34	44	40
TOM1L1	2643	4677	2475
COX11	11418	15010	7106
STXBP4	6840	3932	5617
HLF	29	48	19
MMD	433	610	137
RP11-515E23.1	2845	3184	2063
TMEM100	1765	1256	2364
PCTP	3953	2407	5501
ANKFN1	1701	2454	1251
NOG	4161	3234	5584
C17orf67	86	140	89
DGKE	673	1256	870
TRIM25	752	365	187
COIL	1228	1669	3276
SCPEP1	5073	2243	6440
