"logFC" "logCPM" "PValue" "FDR"
"TSC22D3" -0.0979574947379417 5.9917317267898 0.837054153105049 0.966845331613842
"NR2E3" -0.097673761214578 3.57584676322116 0.837180965884438 0.966907987112651
"MESDC1" -0.10144259625962 4.53286850970346 0.837204938768999 0.966907987112651
"XAGE5" 0.0978439254700907 4.46093412644812 0.837465889927065 0.967088141092145
"KCNAB1" -0.098233450372525 6.36055304820177 0.837468249681959 0.967088141092145
"CTC-432M15.3" -0.0977164016132761 5.274293717345 0.837505765240149 0.967088141092145
"MUC17" 0.0968216308782472 5.19645383376625 0.837734793154317 0.967258037803953
"LHCGR" -0.105384882235383 0.397493888233559 0.837780482922248 0.967258037803953
"SLC25A6" 0.0971414323459504 7.32321008706017 0.837797761264969 0.967258037803953
"OVOL3" -0.106641334517415 0.764378703987351 0.837925037483793 0.967304290846115
"SIX6" 0.103266688261586 0.918832138554992 0.837985690679036 0.967304290846115
"AOX1" 0.0974934065663176 3.17360662295562 0.838014339215404 0.967304290846115
"OR2L3" 0.0974546748345956 3.81166087031373 0.838030985140206 0.967304290846115
"ZFP57" 0.102010094622837 4.82625692379048 0.838117147503722 0.967348002399715
"CORIN" 0.0976002278772546 6.48582917360104 0.83841769675647 0.967522938965427
"SERTAD1" -0.0968633739192998 3.70789746364331 0.838468692240251 0.967522938965427
"ZXDB" -0.104786842704819 1.23944467760325 0.838647752382986 0.967522938965427
"PM20D1" 0.095683455331589 6.4592475304471 0.838688491680821 0.967522938965427
"PPP2R3A" 0.139550973671388 -1.64705704397147 0.838777517928205 0.967522938965427
"C4orf17" 0.0950915074362901 6.6063295968764 0.838814222319529 0.967522938965427
"TEN1-CDK3" -0.0978623041377807 2.68516125157747 0.838831715595458 0.967522938965427
"SEMA6D" 0.09699674187142 5.09746348094994 0.838857957594406 0.967522938965427
"CARS" -0.0969983749854658 4.81133260342918 0.838859597391962 0.967522938965427
"MS4A6A" -0.112544139596703 -0.426995513748175 0.838975806048692 0.967522938965427
"XYLB" -0.0957295398021569 5.02135547918354 0.839020145552549 0.967522938965427
"CREBL2" -0.0952299184510476 7.23322359452325 0.839072651808047 0.967522938965427
"RPS9" -0.0956233615164238 5.79832169554883 0.839090924162638 0.967522938965427
"PDIK1L" 0.0989389087008133 4.03078627616857 0.839120558515474 0.967522938965427
"DCC" -0.101028000587477 1.93156092996902 0.839135118065371 0.967522938965427
"TGM4" -0.0957489614910243 7.48274009960462 0.839188115032783 0.967522938965427
"SSRP1" 0.0984227226723375 1.94878400856841 0.839197376586711 0.967522938965427
"MBTD1" -0.103260156051367 2.32503079273416 0.83923642837268 0.967522938965427
"EVX2" 0.0953152861606363 6.21304891706238 0.839269909819519 0.967522938965427
"ATG10" 0.100078655410655 2.68810497347767 0.839346330621442 0.967522938965427
"TEX19" 0.0978693109456128 3.60662796613944 0.839404648508591 0.967522938965427
"MARCH11" 0.101571517357138 1.9224271645057 0.839480090897915 0.967522938965427
"GRK7" 0.0965498351654678 6.01477994349896 0.839482685000088 0.967522938965427
"RPS27" 0.101749845659858 1.00932665221834 0.839488948948551 0.967522938965427
"FBXO24" 0.0966591520821019 3.94383821747576 0.83956936236584 0.967522938965427
"TERB2" -0.0957734999771344 4.47668949920059 0.839616518060941 0.967522938965427
"TTLL4" 0.0969038972562134 6.62030537855249 0.839695800408258 0.967522938965427
"SLC28A3" 0.0956718294970637 6.69537621982457 0.839748134843494 0.967522938965427
"RP11-691N7.6" 0.0958235310774814 4.85352651913182 0.839761500142472 0.967522938965427
"BAG6" -0.0975050864626527 5.00068394910328 0.839818538975586 0.967522938965427
"NRBF2" 0.0950300955486276 6.63048732650812 0.839836151065695 0.967522938965427
"NTS" 0.0970393510667399 3.47843472260314 0.83983770252645 0.967522938965427
"C19orf47" 0.0986200775080748 2.89693836499533 0.839910411900527 0.967522938965427
"HSP90B1" 0.0959007467474896 5.12964545996055 0.83993267618473 0.967522938965427
"EIF4A1" -0.0958628605532356 4.64091313264756 0.83995925857964 0.967522938965427
"PDIA6" 0.0971310523991243 4.75976032975559 0.840051861408525 0.967525660441475
"FOXK2" -0.098317160182478 3.17620927618764 0.840155972641438 0.967525660441475
"ZNF695" -0.0965620094332326 5.32129850452379 0.840223361947559 0.967525660441475
"MAN1C1" 0.0969750273398607 4.14783094901921 0.840254044868626 0.967525660441475
"KRT84" 0.0988929564467026 5.8975224070087 0.84039567690998 0.967525660441475
"CAPN10" -0.0992481487367744 2.80471626208925 0.840418395820945 0.967525660441475
"ABCA10" -0.0963892369707023 2.88956790900345 0.840470043466003 0.967525660441475
"PLAA" -0.0978564981321798 2.60373242605339 0.840477052821109 0.967525660441475
"ZACN" 0.0979390342729676 2.85866094191658 0.84059446035097 0.967525660441475
"ONECUT3" -0.0961763203408975 4.64643974842548 0.84064099260039 0.967525660441475
"KIAA1217" -0.0957591225234712 5.88305293703522 0.840810441409489 0.967525660441475
"CAB39" 0.0947593733954954 6.97381452701658 0.840819963417503 0.967525660441475
"CTAGE4" -0.0992909606556203 1.28085816761843 0.840829213113351 0.967525660441475
"THNSL2" -0.0969963722076774 4.59600346239584 0.84086366631015 0.967525660441475
"GNAI3" 0.0977027311741838 2.53847882522594 0.840866359489665 0.967525660441475
"SLC6A2" 0.0966688742061949 2.79100146714464 0.840881785015881 0.967525660441475
"AKT1" -0.0965510849960084 3.98150669415963 0.840917929895282 0.967525660441475
"RP11-360D2.1" -0.0956980997384791 5.79810625741049 0.840927147472888 0.967525660441475
"UCK1" -0.0970564068943984 3.53934436486416 0.840971429568719 0.967525660441475
"MPRIP" -0.095032080477695 3.87921891082723 0.840993026415587 0.967525660441475
"PPM1M" -0.100237843944332 1.8134581186302 0.841007260842036 0.967525660441475
"SLC25A19" 0.0998049526398212 2.50613644063667 0.841075301750161 0.967525660441475
"AP000349.2" 0.0942556620349823 5.27122717817099 0.84120606058803 0.967525660441475
"METRN" 0.0962456278298639 5.76192807363257 0.841213656624195 0.967525660441475
"RP11-176H8.1" -0.0955463309152303 4.88565872090667 0.841294658243367 0.967525660441475
"GRINA" -0.0985771690140643 4.07840781539509 0.841311566107601 0.967525660441475
"ANKRD65" -0.0970352006308765 5.46366039156695 0.841378592467192 0.967525660441475
"HNRNPU" 0.0950506813144095 3.67900040725037 0.841423765287369 0.967525660441475
"CRCT1" -0.096940297659244 2.01207503006824 0.841439616018126 0.967525660441475
"BOP1" -0.0954660830202431 4.72706219318199 0.841445567780776 0.967525660441475
"ERBIN" -0.0961332330098516 2.80680711281509 0.841489068286487 0.967525660441475
"SPRN" 0.0963549591115901 4.99404264343865 0.84150726654742 0.967525660441475
"HLA-A" 0.0937971165833351 5.73722149313278 0.841624399413392 0.967546001152585
"AC171558.2" -0.100299337643948 1.55986707636229 0.841643358851786 0.967546001152585
"RP1-27O5.3" 0.0955318628333844 5.03277899541635 0.841711499644761 0.967546001152585
"GSTO1" 0.217524610307689 -2.64645941565803 0.841718167644399 0.967546001152585
"FLII" -0.0990042176776458 4.7651978140009 0.84177120955028 0.967551448815153
"SCARF2" 0.094922821905137 5.61507126293395 0.841854766208414 0.967584882048981
"NRXN1" 0.09924057370059 1.57111030934122 0.841997389428483 0.967584882048981
"CRP" -0.0949575888930253 4.48938013519221 0.842128103862808 0.967584882048981
"KRT37" -0.0931639970682706 6.27963350697504 0.842132032435497 0.967584882048981
"OR5B2" -0.0943543515938336 6.14069401978117 0.842140111783199 0.967584882048981
"AMPD3" -0.0965894700252134 6.35061084352613 0.842411964047046 0.967584882048981
"LY6G5C" -0.0980530929925105 7.17541661874002 0.842469847243289 0.967584882048981
"ABRA" 0.0935699229621644 5.72707889150529 0.842602302500872 0.967584882048981
"PRPH2" 0.103766266771845 0.930136429400341 0.842683172446928 0.967584882048981
"ZNF446" 0.095950089396784 6.14433537611348 0.842728230101389 0.967584882048981
"ZSCAN12" -0.0926292377725426 5.68391745581524 0.842775826835039 0.967584882048981
"RIMBP2" -0.096686398234265 6.02481451646295 0.842784345586686 0.967584882048981
"PDE3B" 0.100600674006942 1.45435310467021 0.842881060825328 0.967584882048981
"BMPER" -0.0934363042192854 7.37520172919178 0.842891359462614 0.967584882048981
"SESN2" -0.0930755264927154 5.54387905892453 0.842961915802605 0.967584882048981
"SLC4A2" -0.0934386954467706 6.03366972349491 0.843025669451467 0.967584882048981
"ADD2" 0.0931279782593298 5.86397358420492 0.843065537457827 0.967584882048981
"OMP" 0.093692239887022 6.00450620587725 0.843072303325344 0.967584882048981
"BEND6" 0.109460387379085 -1.27205147081961 0.843107535196675 0.967584882048981
"RPLP1" 0.0950988579012313 5.93646931582754 0.843131643562724 0.967584882048981
"DENND4C" -0.0942968679646247 3.89037190867281 0.843134980476308 0.967584882048981
"ZNF439" -0.0966763803090284 3.26474584252112 0.843166018947699 0.967584882048981
"C16orf96" 0.0958670337527758 4.79845819582637 0.84328296303023 0.967584882048981
"AP002884.2" -0.0944781867987998 3.32098869087641 0.843305415840749 0.967584882048981
"DYNLRB1" -0.0949729871988731 3.11223668004036 0.843313959945678 0.967584882048981
"SMARCC1" -0.0937022106733174 4.47524461412919 0.843314065445892 0.967584882048981
"CRACR2B" -0.0937470654469905 4.56701612075273 0.843336988270163 0.967584882048981
"IREB2" 0.0943105391746945 6.80040206488883 0.843400855126369 0.967584882048981
"CNOT2" -0.0933496187043318 6.39986172987681 0.843499182573576 0.967584882048981
"TMEM25" -0.0948063226886277 6.45140343729617 0.843500217257075 0.967584882048981
"PF4" -0.140390731333981 -1.25288305053005 0.84351354227839 0.967584882048981
"PRB1" 0.0926209735271903 8.0676556325241 0.843518614177956 0.967584882048981
"CABS1" 0.0924896251968826 6.06893827856518 0.843530244246521 0.967584882048981
"POLR2J3" 0.0943266706362242 6.59240016858294 0.843542866849908 0.967584882048981
"HIST2H2AB" 0.0940756113320852 4.91896291764392 0.843566569761843 0.967584882048981
"IRF1" -0.0961666404628065 5.45548584962193 0.843590066263234 0.967584882048981
"LGR6" -0.093237888721429 5.07216199778416 0.843623898152723 0.967584882048981
"VPS37D" 0.095829003498743 7.21889860951654 0.843635862662147 0.967584882048981
"FBXL12" -0.104334001854286 0.237939236375406 0.843751344484103 0.967599545634584
"GRAMD3" 0.0953877509344073 3.09395360614235 0.843797354534288 0.967599545634584
"AL158839.1" 0.0920862631968385 5.59712238782224 0.843816968851626 0.967599545634584
"PSTPIP1" 0.097710738044552 5.09180358617089 0.843873243349314 0.967599545634584
"TRAPPC2L" 0.0942268589828131 3.13848018798044 0.843890173343127 0.967599545634584
"FAM25C" -0.0964264251715164 2.03009447517082 0.84398534573584 0.967653280317933
"C4B" -0.0949773007180378 3.44180903503384 0.844065127660723 0.967689364249768
"USP10" -0.0922686816336214 6.18238633576891 0.84417636833739 0.967761508279417
"FBL" -0.0931508411704858 5.02595426387766 0.844271291457747 0.96781493871982
"CHGA" 0.0944521920797003 2.86775277534331 0.844445477532946 0.967863287946462
"TSGA10IP" -0.0947125126607044 6.0340545364302 0.844508257887415 0.967863287946462
"HIST1H2AG" 0.092120792543142 4.99577785392493 0.844511589309327 0.967863287946462
"C16orf90" -0.0940405186650121 7.43075476473166 0.844591794055779 0.967863287946462
"TPPP" -0.0925144944836595 6.68453981250159 0.844678496124589 0.967863287946462
"MAGEB3" -0.0918848808376989 7.37400692561283 0.844693213376894 0.967863287946462
"CCL19" 0.0923302517590541 5.07156561739223 0.844695941242217 0.967863287946462
"SMR3B" 0.0942765435415039 4.63857791462026 0.844743569201207 0.967863287946462
"GADD45A" -0.0936301916252917 6.36698419009758 0.844792995798614 0.967863287946462
"NPBWR2" 0.0922010642333531 5.4640339912754 0.844796651512952 0.967863287946462
"DLST" -0.094863518533045 3.93879588944951 0.844957850853625 0.967969996840304
"CAPN5" -0.0915152016074528 5.97276541525587 0.84498643925663 0.967969996840304
"LINC00521" 0.0956976514432014 7.05037423532016 0.845085659142925 0.968004029863661
"ITGB8" -0.0984201695824101 5.02978502524592 0.845297808129444 0.968004029863661
"RASGRF1" -0.0936487286181183 6.74570593392199 0.845314304317928 0.968004029863661
"FAM86B1" 0.0958234257084727 2.32441062915959 0.845349290702522 0.968004029863661
"TTYH3" -0.0956273732817559 5.87351448998979 0.845392654938264 0.968004029863661
"CCNI2" -0.0923006299163447 6.84035451584576 0.845427857687526 0.968004029863661
"ICA1" 0.0915375011960171 6.1509228610425 0.845436441155884 0.968004029863661
"DOC2A" -0.0996235779625286 1.26488817668792 0.845448148072969 0.968004029863661
"ARFGEF2" 0.0932185747846942 7.18512455066541 0.845451075955506 0.968004029863661
"CLPP" 0.208326165548197 -2.59715842299136 0.845688036634993 0.968219996675557
"HPGDS" 0.0932313119789534 7.17846766598162 0.845814404263536 0.968258044185089
"HIST1H2AE" 0.0921807284656459 6.15884137577238 0.845817945042718 0.968258044185089
"MLST8" -0.0933142446855932 4.69364654983382 0.845963318048812 0.968337192290087
"AC022210.1" -0.0917115709243155 5.13112883593053 0.845983768412787 0.968337192290087
"DNAH8" -0.096589525917902 1.87615437504951 0.846110569869982 0.968426994175511
"AP1G2" -0.0915634190940634 4.09861948256034 0.846201621016193 0.968466001130953
"FOXF2" -0.0910196276872525 7.57763961847115 0.84624134680221 0.968466001130953
"RP4-559A3.7" -0.100239812233137 0.789517301634477 0.846291950720578 0.968468582317407
"PDCD4" 0.0909711071423636 7.01413780311995 0.846372699634643 0.968505658176609
"RECQL" -0.0922237948149505 3.63335075448404 0.846552597441427 0.968618083022075
"PROC" -0.0943078857253973 3.0575080432075 0.846567659101765 0.968618083022075
"COQ5" 0.0920359769338269 5.0670510926822 0.846888794672815 0.968907681525604
"KCNQ1" -0.0985125931698054 2.35379367673681 0.846917507654726 0.968907681525604
"DNTTIP2" 0.0982875593736105 3.74838199965834 0.847065716324839 0.968979081720753
"MRPL43" -0.0921418882655951 6.08929993201292 0.8471242773447 0.968979081720753
"FAM153A" -0.0897763581247318 5.43591149546375 0.847147527118715 0.968979081720753
"GPR75" 0.0924810423141151 5.42815554215376 0.847198525126475 0.968979081720753
"KPNA5" 0.0909896585907985 5.72592848021507 0.847301288802585 0.968979081720753
"HNRNPH1" 0.0953532756370461 1.84572066656974 0.847308417232322 0.968979081720753
"FLOT2" 0.0908135120304271 5.44950223676678 0.847318536040173 0.968979081720753
"WDR77" -0.0913698876672616 7.95609800542761 0.847387363270756 0.969002470381716
"C8orf86" -0.0907532716940446 7.64818147820542 0.847476244726773 0.96900828158954
"PCDHA11" -0.0909701122921229 5.69014775164123 0.847586322946633 0.96900828158954
"NYNRIN" 0.0901780356755257 5.61140490730389 0.847641237892675 0.96900828158954
"ACAD9" 0.0934511925336677 6.46070686616827 0.84764499053827 0.96900828158954
"KLF10" 0.0941333861255957 4.76635343954522 0.847666844696472 0.96900828158954
"MANEA" 0.092324240413066 3.211554850536 0.847682697733189 0.96900828158954
"SYPL1" -0.0929140647817941 4.6831565297547 0.847795446028647 0.969081863695494
"TBATA" 0.090448845661582 3.88163745427191 0.847975869283961 0.969189771316026
"RP11-15K19.2" -0.0892259975340301 5.38202058866525 0.8480153169012 0.969189771316026
"DFNA5" 0.0971862183502264 4.64752158886956 0.848035001839947 0.969189771316026
"C11orf54" 0.0920090188393105 5.0118925377689 0.848257119503396 0.969257119669361
"SPTBN1" -0.0893515510557659 5.53363894870786 0.848265836610718 0.969257119669361
"MPZ" -0.0935483371848502 4.81426220310988 0.848346465239535 0.969257119669361
"FER" 0.0900909795323033 6.29447764713357 0.848450334071097 0.969257119669361
"SP110" 0.092119392484871 6.65337726501355 0.848481848448153 0.969257119669361
"VSIG4" 0.0900745062293001 6.7331023808514 0.848489229585154 0.969257119669361
"USP28" -0.0902588838263493 4.67938320388963 0.848550936810915 0.969257119669361
"RHOBTB3" -0.0955409748992405 4.32188481593619 0.848595284261644 0.969257119669361
"NR2F6" 0.0906181430918274 7.03557037179021 0.848602105187183 0.969257119669361
"NAP1L4" -0.0930984708778555 2.76806242289207 0.848685026082624 0.969257119669361
"AC129492.1" 0.091700273655475 2.71955424768772 0.848783101224619 0.969257119669361
"TADA2B" 0.0929997438646005 4.70339611890447 0.8487978171628 0.969257119669361
"NXF2" -0.091975097454345 6.37787290592366 0.848802593961927 0.969257119669361
"SOCS5" 0.0970804260255505 1.99777340469792 0.848810388068224 0.969257119669361
"BPY2" -0.0890486495754979 6.44798874853327 0.848838033726437 0.969257119669361
"KIAA2026" -0.0922813396206155 3.81184519501942 0.848868136905776 0.969257119669361
"NLRP4" -0.0903527170718597 5.90154908775659 0.849030240506994 0.969373725532065
"RP11-949J7.8" 0.0922471829258188 3.66917749324579 0.849067046800463 0.969373725532065
"GSTP1" -0.0968402647659021 2.12553775791502 0.849175677388252 0.969442493660325
"UBB" 0.0971546157984208 1.48990959408826 0.849279621041525 0.96948244383422
"ACVR1B" -0.099701266861185 0.483309130718732 0.849329449626786 0.96948244383422
"TMOD3" 0.091950139454368 2.40432334036588 0.849466233147287 0.96948244383422
"TPD52L2" 0.0914723203959647 2.10658097909986 0.849485848411584 0.96948244383422
"ANO7" -0.0906392180267333 6.5885771712648 0.84950058356148 0.96948244383422
"UQCRFS1" -0.0928383984193328 3.89482333757023 0.849538550403686 0.96948244383422
"OSBPL9" 0.0937006920986986 2.98670476347539 0.849549465160105 0.96948244383422
"DBX1" -0.0908866106848059 4.03709356689706 0.849680367830067 0.969496779419807
"ITGB6" 0.0920729939838867 2.86160060720294 0.849763958875889 0.969496779419807
