#gene	sample4	sample5	sample6
HSBP1	4361	4615	3181
MLYCD	1807	2499	1925
RP11-505K9.4	607	295	392
OSGIN1	10140	12197	10021
NECAB2	5452	2156	2357
SLC38A8	13	9	16
MBTPS1	1754	3788	5966
HSDL1	1585	7555	2714
DNAAF1	1316	2408	1582
TAF1C	1750	1449	989
ADAD2	5839	6095	692
KCNG4	245	179	178
WFDC1	1255	1496	2245
ATP2C2	4742	2131	3829
TLDC1	1934	861	1020
COTL1	5	8	7
KLHL36	3041	3885	2661
USP10	4380	4577	3471
CRISPLD2	29	42	80
ZDHHC7	257	157	439
KIAA0513	2929	2543	1986
FAM92B	1224	1563	1657
GSE1	426	638	158
GINS2	39	33	50
C16orf74	11256	8313	8762
EMC8	1313	4626	2860
COX4I1	327	667	543
IRF8	104	70	147
FOXF1	1346	1809	2248
MTHFSD	80	109	132
FOXC2	3213	1965	2115
FOXL1	1747	663	1437
C16orf95	1822	2176	1603
RP11-178L8.4	20	40	28
FBXO31	1537	372	768
MAP1LC3B	852	1771	690
ZCCHC14	987	828	307
JPH3	1457	2042	923
KLHDC4	866	346	399
SLC7A5	1231	1327	1732
CA5A	2061	1786	1724
BANP	2472	2093	1412
ZNF469	2951	8398	5490
ZFPM1	2148	2486	1935
ZC3H18	5016	3340	3170
IL17C	6209	2110	3371
CYBA	1622	622	1956
MVD	8648	7596	7871
SNAI3	988	1303	774
AC138028.1	3818	6780	8021
RNF166	3062	2465	6269
CTU2	355	218	387
PIEZO1	634	357	582
CDT1	1323	674	1388
APRT	1071	786	714
GALNS	601	785	632
AC092384.1	3753	3888	2878
TRAPPC2L	483	627	493
PABPN1L	47	97	74
CBFA2T3	2766	4067	2406
ACSF3	1765	2011	3784
CDH15	3257	1601	5603
SLC22A31	54	203	175
ZNF778	506	661	363
ANKRD11	523	285	554
SPG7	2547	2879	4153
RPL13	398	422	605
CPNE7	752	1667	398
DPEP1	1965	2421	2980
CHMP1A	475	413	998
SPATA33	784	1041	924
CDK10	1229	1295	530
SPATA2L	1914	4018	2578
VPS9D1	2674	2658	1897
ZNF276	1446	2813	2653
FANCA	287	718	1414
SPIRE2	823	501	604
TCF25	6899	9723	5216
MC1R	3359	4295	2963
RP11-566K11.2	6838	6909	4249
TUBB3	2352	4352	3732
DEF8	2782	3218	1958
CENPBD1	1553	386	1814
DBNDD1	229	823	594
GAS8	2607	2563	3369
PRDM7	3216	1249	2705
SCGB1C2	3358	5696	3669
DOC2B	1065	1860	1228
RPH3AL	17	54	33
C17orf97	289	316	192
FAM101B	1192	1263	1953
VPS53	1267	2396	1760
FAM57A	1600	1436	904
GEMIN4	2391	3893	3451
GLOD4	642	660	740
AC087392.1	292	303	569
MRM3	2775	640	3901
NXN	496	878	799
TIMM22	3090	2827	2956
ABR	3685	3971	2801
BHLHA9	7423	2438	2809
TUSC5	102	153	152
YWHAE	547	1629	1687
CRK	6087	2802	6241
MYO1C	787	1041	1007
INPP5K	4245	4882	1588
PITPNA	575	849	1070
SLC43A2	7271	6954	6815
SCARF1	142	139	170
RILP	276	92	191
PRPF8	3571	9967	10730
TLCD2	2553	2949	1881
WDR81	807	1165	1006
SERPINF2	721	1358	1619
SERPINF1	3941	1328	642
SMYD4	109	118	81
RPA1	6600	2798	5321
RTN4RL1	3575	5321	2956
DPH1	8398	7842	10629
OVCA2	115	202	239
HIC1	3787	2897	1563
SMG6	841	719	455
SRR	4276	2069	4733
TSR1	3530	3170	3760
SGSM2	1156	1600	1763
MNT	4771	2842	5712
METTL16	602	733	508
PAFAH1B1	244	309	242
CLUH	1166	1441	605
RAP1GAP2	1883	1643	1420
OR1D5	1093	564	1142
OR1D2	1044	1021	609
OR1G1	293	132	136
OR1A2	1554	1678	2422
OR1A1	2980	2466	732
OR3A2	661	1049	964
OR3A1	176	284	387
OR1E1	4111	2154	3865
OR3A3	895	2016	2418
OR1E2	5220	3284	1634
SPATA22	3764	2575	1864
ASPA	1680	1989	2335
TRPV3	3039	3426	4175
TRPV1	2844	3958	3011
RP11-235E17.2	3422	3043	2847
SHPK	716	2237	2593
CTNS	501	758	1129
TAX1BP3	219	536	644
P2RX5-TAX1BP3	4352	1685	4365
EMC6	2799	2390	2177
P2RX5	3134	6230	843
ITGAE	184	586	342
GSG2	2629	2917	2938
NCBP3	681	966	548
CAMKK1	1417	1560	2327
P2RX1	2009	1068	1321
ATP2A3	118	270	259
ZZEF1	949	1163	1236
CYB5D2	1342	494	644
ANKFY1	676	151	332
UBE2G1	652	916	879
SPNS3	1199	1923	4074
SPNS2	492	1587	1874
MYBBP1A	80	91	111
GGT6	243	447	684
SMTNL2	1235	3049	2475
ALOX15	315	254	104
PELP1	1504	342	1291
ARRB2	2324	1004	1902
MED11	800	582	982
CXCL16	3115	1196	1775
ZMYND15	4048	2848	2544
TM4SF5	707	1059	537
VMO1	6624	3928	2451
GLTPD2	1562	881	1121
PSMB6	196	257	113
RP11-81A22.5	770	1713	1731
PLD2	746	1040	1248
MINK1	1147	1162	1159
CHRNE	1902	1781	4215
C17orf107	5736	1738	5392
GP1BA	620	469	440
SLC25A11	1523	2942	2185
RNF167	441	1919	1817
PFN1	221	196	134
ENO3	5712	15157	8097
SPAG7	941	956	689
CAMTA2	1482	1424	2218
INCA1	1225	1423	1063
KIF1C	135	208	197
SLC52A1	834	474	873
ZFP3	964	750	2668
ZNF232	353	212	189
USP6	1021	598	1252
ZNF594	248	212	197
SCIMP	1653	866	1271
RABEP1	4900	4257	4305
NUP88	781	656	1564
RPAIN	158	200	169
C1QBP	1561	1279	2067
DHX33	266	498	258
DERL2	691	1014	389
MIS12	108	216	170
NLRP1	2352	2112	1540
WSCD1	2318	9772	4240
AIPL1	2386	2834	1049
FAM64A	1629	708	587
PITPNM3	2540	2277	1897
KIAA0753	1630	2400	2473
CTC-281F24.5	431	341	744
TXNDC17	1928	1229	1039
MED31	1918	1234	1490
C17orf100	398	297	434
SLC13A5	26	119	143
XAF1	650	422	81
FBXO39	544	517	207
TEKT1	831	1066	1913
ALOX12	6978	5605	3190
RNASEK	607	425	973
RNASEK-C17orf49	1229	1779	2738
C17orf49	218	275	670
BCL6B	156	338	164
SLC16A13	8235	4709	1745
SLC16A11	244	462	454
CLEC10A	2603	6337	4359
ASGR2	6043	7218	14163
ASGR1	1036	937	323
DLG4	3426	2280	3210
ACADVL	276	158	390
DVL2	372	185	263
PHF23	1167	1608	947
GABARAP	1249	2549	1603
CTD-2545G14.7	2545	2222	1525
CTDNEP1	880	510	1636
RP1-4G17.5	6543	4440	4633
ELP5	760	1398	2230
CLDN7	6949	12515	6352
SLC2A4	2669	1540	1898
YBX2	5011	4382	5390
EIF5A	3562	4341	3996
GPS2	1028	360	545
RP11-542C16.2	3229	4528	4026
NEURL4	2749	1410	1911
ACAP1	766	1453	477
KCTD11	348	276	173
TMEM95	881	1050	426
TNK1	9507	5507	3316
TMEM256-PLSCR3	526	488	542
TMEM256	3839	1649	2891
NLGN2	1399	907	1971
SPEM1	9975	9521	5684
C17orf74	7910	12172	8404
RP11-104H15.12	3593	4338	2904
TMEM102	156	340	156
FGF11	304	281	357
CHRNB1	668	936	1673
ZBTB4	1146	1159	1577
SLC35G6	8195	8283	4712
POLR2A	1430	1601	1577
TNFSF12	5751	3294	9616
TNFSF12-TNFSF13	2207	5572	2918
TNFSF13	2404	1462	2259
SENP3	4347	2744	3238
SENP3-EIF4A1	586	291	246
EIF4A1	1485	1758	1014
CD68	1102	2413	1695
MPDU1	1058	1232	1083
SOX15	5836	2384	3813
FXR2	296	110	324
SHBG	8468	5758	9043
SAT2	3965	2461	3577
ATP1B2	3723	3757	2557
TP53	58	37	30
WRAP53	5226	5498	4199
EFNB3	1697	1278	815
DNAH2	2458	4616	2570
KDM6B	380	710	439
TMEM88	2072	4396	2941
NAA38	161	57	103
CYB5D1	89	155	180
CHD3	275	326	235
AC025335.1	253	246	275
AC104581.1	8474	19445	6912
KCNAB3	255	727	905
RP11-1099M24.7	1277	1444	1737
TRAPPC1	1530	1420	1385
CNTROB	2296	2366	2263
GUCY2D	5536	2628	4809
ALOX15B	876	658	1079
ALOX12B	480	584	695
ALOXE3	6798	23174	9626
HES7	10478	10124	10276
PER1	7215	1897	4318
RP11-599B13.6	699	778	1042
VAMP2	1103	692	495
TMEM107	1457	1238	1603
BORCS6	440	930	364
AC129492.1	440	358	399
AURKB	5	14	12
CTC1	1467	2504	4998
PFAS	1556	5205	1702
SLC25A35	657	878	678
RANGRF	5794	8998	11243
ARHGEF15	2296	3287	2999
ODF4	946	928	706
KRBA2	457	450	262
RP11-849F2.7	688	450	1234
RPL26	1434	1334	810
RNF222	461	478	409
NDEL1	4520	3733	5772
MYH10	1424	1878	2261
CCDC42	447	2167	1385
SPDYE4	848	2712	1722
MFSD6L	2393	1936	609
PIK3R6	1344	729	3275
PIK3R5	1880	1857	1639
NTN1	3658	5362	7452
STX8	5070	7702	9937
CFAP52	1040	1068	2509
USP43	203	294	300
DHRS7C	5468	5426	9220
GSG1L2	2809	2174	1480
GLP2R	1199	1161	1146
RCVRN	483	878	891
GAS7	2172	1506	1513
MYH13	6635	3198	3953
MYH8	169	845	587
MYH4	874	543	998
MYH1	4025	2190	3588
MYH2	624	1181	880
MYH3	2706	1976	3159
SCO1	810	2347	1756
ADPRM	3001	3632	2094
TMEM220	1552	1494	4387
LINC00675	483	996	436
PIRT	1281	1402	880
SHISA6	869	1170	1906
DNAH9	1498	1835	980
ZNF18	749	581	929
MAP2K4	427	775	1326
MYOCD	1233	3952	2101
ARHGAP44	3950	4649	7787
ELAC2	134	131	361
HS3ST3A1	194	500	443
COX10	2330	537	1803
CDRT15	1447	564	505
HS3ST3B1	3274	3505	3314
PMP22	11508	4471	5408
TEKT3	624	360	745
CDRT4	1381	1798	417
TVP23C-CDRT4	15	20	15
TVP23C	156	191	210
CDRT1	1254	752	2307
RP11-385D13.1	1260	704	978
TRIM16	4279	2805	2828
ZNF286A	1039	705	418
TBC1D26	2153	847	1810
ADORA2B	342	895	1187
ZSWIM7	1159	455	902
TTC19	21	25	38
NCOR1	9943	15002	8244
PIGL	6802	5623	4226
CENPV	1602	1970	1281
UBB	247	194	65
TRPV2	4390	5095	6472
LRRC75A	496	971	1219
ZNF287	210	388	360
ZNF624	1180	2687	1360
CCDC144A	396	298	584
RP11-219A15.1	2258	1296	1751
TNFRSF13B	1049	1012	1196
MPRIP	794	695	1028
PLD6	909	1166	1029
RP11-45M22.4	4138	8511	6436
FLCN	147	147	84
COPS3	470	479	692
NT5M	5385	3682	4162
MED9	1543	809	1105
RASD1	670	984	312
PEMT	4116	3630	4052
RAI1	3140	4257	4117
SREBF1	485	504	1248
TOM1L2	469	437	374
DRC3	1504	720	1624
ATPAF2	10399	3334	6248
GID4	3910	11374	10704
DRG2	351	449	200
MYO15A	1287	1782	1644
ALKBH5	2120	2580	4890
LLGL1	1688	1272	489
FLII	1339	1076	2241
MIEF2	399	909	1147
TOP3A	1559	4370	3434
SMCR8	3194	5015	3904
SHMT1	1013	3436	1201
EVPLL	43	162	116
LGALS9C	355	399	255
FAM106A	4785	2666	4637
TBC1D28	1069	392	1009
ZNF286B	5865	10676	7617
TRIM16L	260	480	801
FBXW10	10053	15104	11539
TVP23B	382	313	326
PRPSAP2	2589	6415	4310
SLC5A10	2696	1287	1584
FAM83G	2730	5012	5891
GRAP	438	873	362
GRAPL	8764	13945	8459
EPN2	2493	3456	1966
B9D1	4366	4782	4416
MAPK7	4111	6219	4336
MFAP4	1539	3062	2935
RNF112	222	186	220
SLC47A1	1087	1128	532
ALDH3A2	3649	5409	3777
SLC47A2	3840	1836	1409
ALDH3A1	122	183	163
ULK2	1619	397	1466
AKAP10	2164	3271	3937
SPECC1	3654	9783	3878
LGALS9B	940	787	840
CDRT15L2	3137	6439	3917
CCDC144NL	139	184	325
USP22	2706	2938	5628
DHRS7B	1372	2782	2478
TMEM11	1014	689	445
NATD1	2145	1728	1912
MAP2K3	4902	4081	3591
KCNJ12	11271	9565	5559
C17orf51	348	519	210
KCNJ18	548	570	469
ABC13-47656900H15.1	2360	1816	2324
MTRNR2L1	5772	7771	3107
WSB1	1177	799	902
KSR1	864	2109	1283
AC015688.3	30047	8833	14772
LGALS9	897	1666	724
NOS2	1818	1617	1334
RP1-66C13.4	893	709	547
LYRM9	4326	6479	2537
NLK	1917	1633	1669
TMEM97	3458	1495	761
IFT20	1073	635	2834
TNFAIP1	1416	1483	1631
POLDIP2	350	230	277
TMEM199	4659	2542	2182
SEBOX	37	43	39
CTB-96E2.2	7974	6952	7369
SARM1	6951	2818	5804
VTN	3957	4206	2105
SLC46A1	685	1366	1438
RP11-192H23.4	2140	1409	1090
SLC13A2	434	576	446
FOXN1	2863	1763	2349
UNC119	1297	2800	2423
PIGS	19638	6102	9023
ALDOC	1113	1122	2066
SPAG5	14484	5618	11748
SGK494	1803	1633	2333
KIAA0100	1295	1312	1318
SDF2	419	203	508
SUPT6H	5769	3336	3362
PROCA1	766	480	900
RAB34	3849	3988	1538
RPL23A	11577	9644	7488
TLCD1	2124	3083	4128
NEK8	615	695	448
TRAF4	430	190	287
FAM222B	2223	2308	1461
ERAL1	5434	4313	3838
FLOT2	1946	1728	4330
DHRS13	419	809	768
PHF12	94	112	240
PIPOX	2347	1067	1738
SEZ6	1527	5010	2313
MYO18A	2423	5985	6318
TIAF1	5122	5122	4992
CRYBA1	417	339	283
NUFIP2	2371	916	2143
TAOK1	477	432	302
ABHD15	7	13	14
TP53I13	2390	1885	1502
GIT1	23	23	13
ANKRD13B	366	585	509
CORO6	2288	1129	1380
SSH2	154	151	139
EFCAB5	3798	2194	1260
NSRP1	363	149	400
SLC6A4	492	370	558
BLMH	8141	6179	5595
TMIGD1	656	291	241
CPD	2352	1898	1589
GOSR1	39	73	67
TBC1D29	1196	1204	810
CRLF3	85	58	56
ATAD5	235	345	348
TEFM	8524	9676	8893
ADAP2	3662	4832	2209
RNF135	335	363	348
NF1	575	316	451
OMG	820	831	701
EVI2B	436	514	377
CTD-2370N5.3	1071	355	322
EVI2A	5188	2242	4514
RAB11FIP4	358	551	261
COPRS	7036	5425	3589
UTP6	5003	3100	4525
SUZ12	4822	3178	6676
LRRC37B	1452	1761	1331
RHOT1	1302	1188	1253
RHBDL3	1102	4258	1417
C17orf75	6629	7785	10871
ZNF207	11889	9138	12068
PSMD11	582	428	1280
CDK5R1	311	121	387
MYO1D	4526	6990	6086
TMEM98	476	331	440
SPACA3	89	409	215
ASIC2	5832	3695	4819
CCL2	307	296	728
CCL7	4574	4375	4726
CCL11	3159	2288	3941
CCL8	6972	4830	5022
CCL13	41	45	14
CCL1	887	2675	2533
TMEM132E	653	1348	741
CCT6B	2041	1076	2455
ZNF830	5180	4469	3957
LIG3	757	1430	2214
RFFL	2917	2055	2127
RAD51L3-RFFL	7087	6210	2778
RAD51D	1243	3612	2620
FNDC8	5095	4396	3178
NLE1	608	4118	4733
UNC45B	1402	912	1304
SLC35G3	723	446	723
SLFN5	252	232	74
SLFN11	1522	756	1029
SLFN12	981	1034	588
SLFN13	934	1392	302
SLFN12L	649	654	860
SLFN14	2181	541	3074
PEX12	1208	1443	1756
AP2B1	4375	3495	3259
TAF15	3322	3078	5307
RASL10B	13	13	22
GAS2L2	258	257	256
MMP28	114	131	95
C17orf50	1826	3464	1702
HEATR9	2601	2389	1865
CCL5	285	756	1057
RDM1	9540	2977	10245
LYZL6	1242	795	512
CCL16	18	41	15
CCL14	588	1367	882
CCL15-CCL14	203	29	30
CCL15	688	409	191
CCL23	7229	5331	4129
CCL18	1392	3012	5222
CCL3	943	1866	1676
CCL4	170	750	605
TBC1D3B	248	333	183
CCL3L3	3787	3501	8877
CCL4L2	10032	5788	11997
TBC1D3I	2430	1112	1381
TBC1D3G	3856	3434	5165
TBC1D3H	6024	4406	2376
TBC1D3F	2618	2376	2483
ZNHIT3	5514	3709	1321
MYO19	5048	4673	5180
PIGW	2507	2898	3106
GGNBP2	3357	3514	5388
DHRS11	18099	12962	22244
MRM1	480	631	623
LHX1	149	137	89
AATF	1067	1600	1199
ACACA	11	5	3
C17orf78	2176	2948	2389
TADA2A	43	74	55
DUSP14	798	2265	2874
SYNRG	1050	1047	583
DDX52	3950	3211	5284
HNF1B	2900	2102	2195
TBC1D3K	75	149	106
TBC1D3L	420	547	662
TBC1D3D	2661	2603	2641
TBC1D3C	3941	1113	5385
TBC1D3E	1321	2989	2587
TBC1D3	812	900	408
MRPL45	5598	3646	5017
GPR179	3642	1902	5771
SOCS7	1142	1404	2543
ARHGAP23	1109	5158	3028
SRCIN1	2023	5584	1402
C17orf96	2716	3035	5195
MLLT6	8465	2442	5709
AC006449.2	322	500	544
CISD3	7621	3867	4007
PCGF2	5158	5745	5242
PSMB3	3147	585	489
PIP4K2B	4649	2523	3671
CWC25	558	1628	1042
C17orf98	6538	3540	3546
RPL23	1055	1131	1552
LASP1	227	174	963
LINC00672	743	1340	456
FBXO47	73	54	42
PLXDC1	1737	1632	1823
ARL5C	3814	8214	6563
CACNB1	572	577	410
RPL19	2133	1680	1191
STAC2	1459	1186	982
FBXL20	2065	2567	1916
MED1	4807	3422	6349
CDK12	89	74	59
NEUROD2	2009	2008	7507
PPP1R1B	1561	858	411
STARD3	1034	1757	806
TCAP	671	1018	745
PNMT	2490	3724	1707
PGAP3	1967	1859	1526
ERBB2	7758	7523	5884
MIEN1	1277	1294	2035
GRB7	1894	1511	3552
IKZF3	534	556	602
ZPBP2	295	510	610
GSDMB	1159	1315	904
ORMDL3	623	780	339
LRRC3C	853	2777	1148
GSDMA	1135	669	543
PSMD3	583	505	370
CSF3	9034	7341	4769
MED24	3486	3027	2590
THRA	491	453	410
NR1D1	840	1119	853
MSL1	229	903	200
CASC3	688	258	370
RAPGEFL1	4506	1663	2607
WIPF2	4795	1461	6116
CDC6	2260	1234	4106
RARA	3417	2659	5067
GJD3	1508	1231	2503
TOP2A	457	386	365
IGFBP4	2612	864	2995
TNS4	110	120	189
CCR7	4024	4190	2354
SMARCE1	6977	2935	5999
RP5-1028K7.3	1177	908	832
KRT222	4338	2378	5160
KRT24	3611	4268	4305
KRT25	2992	1541	1419
KRT26	83	35	38
KRT27	407	391	577
KRT28	7736	5951	8398
KRT10	403	529	294
TMEM99	149	258	259
KRT12	2725	3901	4005
KRT20	3674	1702	1834
KRT23	1039	1412	1587
KRT39	107	149	141
KRT40	27	14	20
KRTAP3-3	3107	1641	3513
KRTAP3-2	1642	1710	1510
KRTAP3-1	5744	3185	3846
KRTAP1-5	3159	1915	1442
KRTAP1-4	3059	5596	5012
KRTAP1-3	688	903	624
KRTAP1-1	105	97	72
KRTAP2-1	2310	1673	1301
KRTAP2-2	359	554	306
KRTAP2-3	7191	3665	5465
KRTAP2-4	779	1540	1574
KRTAP4-7	614	785	769
KRTAP4-8	515	534	749
KRTAP4-16	2052	598	2315
KRTAP4-9	1499	793	1337
KRTAP4-11	4799	10345	2536
KRTAP4-12	355	516	177
KRTAP4-6	2074	1013	619
KRTAP4-5	236	141	191
KRTAP4-4	441	456	440
KRTAP4-3	1328	529	1155
KRTAP4-2	2029	2116	1647
KRTAP4-1	5418	4148	3293
KRTAP9-1	2033	3187	3285
KRTAP9-2	10254	4543	4366
KRTAP9-3	722	519	409
KRTAP9-8	900	613	628
KRTAP9-4	3715	4193	1822
KRTAP9-9	597	2241	2137
KRTAP9-6	2482	1499	978
KRTAP9-7	3279	3082	2774
KRTAP29-1	4973	2446	3266
KRTAP16-1	1126	1267	1061
KRTAP17-1	2487	4353	2222
KRT33A	707	822	612
KRT33B	628	1109	434
KRT34	6671	10749	6376
KRT31	712	1393	826
KRT37	3835	5417	4045
KRT38	3846	4757	4221
KRT32	7022	1700	2495
KRT35	222	474	330
KRT36	641	858	1303
KRT13	2896	3126	3961
KRT15	2952	2916	4245
KRT19	3436	3715	3631
KRT9	4917	3526	1662
KRT14	24	17	19
KRT16	586	559	508
KRT17	2118	2844	2344
EIF1	3751	1938	2095
GAST	1728	1097	729
HAP1	4400	3402	2135
JUP	2333	1363	1632
P3H4	1347	1688	328
FKBP10	608	1432	544
NT5C3B	7944	5056	5970
KLHL10	2388	4409	4145
KLHL11	508	340	1059
ACLY	1478	1442	2749
TTC25	4101	4122	2559
CNP	351	898	384
DNAJC7	913	3357	1745
NKIRAS2	2699	3200	1534
ZNF385C	465	602	2101
DHX58	260	220	217
KAT2A	796	319	329
CTD-2132N18.3	877	1110	1478
HSPB9	3096	3862	4123
RAB5C	677	515	725
KCNH4	838	120	575
HCRT	1041	606	800
GHDC	1871	1009	1859
STAT5B	116	485	138
STAT5A	5221	5785	5983
STAT3	2509	3807	1473
PTRF	1476	1270	2010
ATP6V0A1	1700	4072	2652
NAGLU	2548	2281	2432
HSD17B1	22280	18129	17816
COASY	1159	272	662
MLX	234	336	193
PSMC3IP	4817	12345	5996
FAM134C	2492	3106	845
TUBG1	5806	3548	5144
TUBG2	129	112	607
PLEKHH3	123	334	285
CCR10	5671	6289	1710
CNTNAP1	26	19	24
EZH1	2667	2941	1646
RAMP2	1744	956	1365
VPS25	3049	2158	2455
WNK4	3800	2360	7666
COA3	3844	3899	6965
CNTD1	352	547	388
BECN1	722	1416	1528
PSME3	731	1718	673
AOC2	1692	1021	1557
AOC3	1376	1487	1271
G6PC	2435	2657	1979
PTGES3L-AARSD1	1836	1542	2805
AARSD1	2245	2113	2997
PTGES3L	735	222	421
RUNDC1	16590	8893	7798
AC055866.1	434	947	267
RPL27	1391	1065	1521
IFI35	448	814	1660
VAT1	2304	5705	3786
RND2	3186	3769	2782
BRCA1	81	68	128
NBR1	3284	4697	2884
TMEM106A	305	393	358
LINC00854	3549	1504	1266
ARL4D	1196	608	1790
DHX8	1127	3605	2541
ETV4	924	926	693
MEOX1	2329	1545	1486
SOST	1706	1142	1595
DUSP3	27	28	47
C17orf105	2071	1255	2754
MPP3	84	166	116
CD300LG	1364	1241	1361
MPP2	3481	2914	3543
PPY	587	297	853
PYY	1261	355	1060
NAGS	2426	2094	1858
TMEM101	563	496	323
LSM12	2127	1430	3183
G6PC3	456	436	261
HDAC5	4809	4153	5634
C17orf53	4805	8431	8496
ASB16	3910	3650	3126
TMUB2	1771	1143	1870
ATXN7L3	3958	2284	1209
UBTF	910	985	660
SLC4A1	5801	5525	17130
RUNDC3A	159	254	218
SLC25A39	401	423	117
GRN	1547	2237	3841
FAM171A2	175	124	109
ITGA2B	5216	2250	7213
GPATCH8	622	268	327
FZD2	2009	539	837
MEIOC	4810	4290	1979
CCDC43	1008	1355	1109
DBF4B	244	596	328
ADAM11	8425	6824	9471
GJC1	222	424	347
HIGD1B	5578	7445	9217
EFTUD2	1462	2964	2262
CCDC103	1056	1677	1288
FAM187A	2262	2830	2576
GFAP	13286	14163	8874
KIF18B	4448	4434	3046
C1QL1	1746	2268	1737
DCAKD	125	115	586
NMT1	3223	5710	5426
PLCD3	3599	1977	1191
ACBD4	1911	1180	2814
HEXIM1	6427	1619	3090
HEXIM2	674	570	575
FMNL1	281	181	312
SPATA32	3222	2733	2438
MAP3K14	138	187	46
ARHGAP27	672	232	350
PLEKHM1	452	804	519
CRHR1	592	919	497
SPPL2C	1972	3217	2336
MAPT	3347	4050	6198
STH	3404	2903	3941
KANSL1	1284	1265	1240
ARL17B	3974	6845	5454
LRRC37A	265	329	236
LRRC37A2	1746	2672	3328
ARL17A	2322	2597	2622
AC138645.2	3556	6254	5887
AC138645.1	618	738	340
NSF	2427	2534	1598
WNT3	664	1155	598
WNT9B	92	138	171
GOSR2	539	394	297
RP11-156P1.2	2126	2169	1446
RPRML	1331	1351	3232
CDC27	1022	837	447
MYL4	2404	2792	5946
ITGB3	1186	556	1268
RP11-290H9.2	2934	2636	1843
EFCAB13	4973	4978	8135
NPEPPS	129	90	77
KPNB1	695	1021	810
TBKBP1	213	168	190
TBX21	3487	2732	1862
OSBPL7	2642	2136	2825
MRPL10	1004	1807	811
LRRC46	1699	4471	979
SCRN2	1005	1540	2756
SP6	3365	1871	2897
SP2	427	522	564
PNPO	324	389	824
PRR15L	866	546	786
CDK5RAP3	341	491	625
COPZ2	865	297	672
NFE2L1	291	669	542
CBX1	1203	1847	1851
SNX11	1518	1512	893
SKAP1	403	240	402
HOXB1	1947	1113	864
HOXB2	1666	1424	598
HOXB3	341	215	131
HOXB4	544	455	190
HOXB5	2106	3638	4414
HOXB6	1198	3042	2338
HOXB7	779	656	570
HOXB8	184	162	171
HOXB9	748	878	643
PRAC1	10423	5480	7584
PRAC2	439	585	517
HOXB13	484	811	566
TTLL6	700	1154	2040
CALCOCO2	7241	2298	3112
ATP5G1	793	601	999
UBE2Z	629	475	1656
SNF8	54	69	69
GIP	65	42	34
IGF2BP1	4144	2251	3892
B4GALNT2	2077	1132	488
GNGT2	1830	4592	2685
ABI3	13	29	15
PHOSPHO1	243	299	310
ZNF652	2469	2664	1879
PHB	2843	1852	2040
AC091180.1	1088	1494	2248
NGFR	955	2823	4626
NXPH3	1560	2839	1977
SPOP	206	220	161
SLC35B1	507	767	1244
FAM117A	2371	2229	2245
KAT7	347	424	487
TAC4	4623	14263	4745
DLX4	4464	7171	9066
DLX3	2084	2297	2567
ITGA3	2759	2775	873
PDK2	391	278	662
SAMD14	1085	680	1508
PPP1R9B	4429	6476	2858
SGCA	3382	1938	3206
COL1A1	2988	1208	1207
TMEM92	36	52	95
XYLT2	1250	1855	1482
MRPL27	215	347	162
EME1	2753	1631	3813
LRRC59	385	260	339
ACSF2	2357	5016	2054
CHAD	885	1003	376
RSAD1	801	718	599
MYCBPAP	2496	1558	3539
EPN3	685	898	537
SPATA20	2060	955	1269
CACNA1G	1032	1138	1284
ABCC3	6255	1441	3224
ANKRD40	3760	2530	4021
LUC7L3	4547	2921	3646
WFIKKN2	582	296	778
TOB1	705	1383	1163
SPAG9	1815	1533	1608
NME1	1933	1127	595
NME1-NME2	3028	2192	2053
NME2	3231	3558	4043
MBTD1	68	369	415
UTP18	716	1020	597
CA10	2339	2731	4137
KIF2B	36	46	19
TOM1L1	3335	2533	582
COX11	3719	9594	10384
STXBP4	3881	3407	3686
HLF	54	47	57
MMD	287	414	451
RP11-515E23.1	2771	1993	1695
TMEM100	1448	1741	2312
PCTP	2457	2646	2053
ANKFN1	1027	3048	2844
NOG	2970	3206	4196
C17orf67	66	122	88
DGKE	623	619	665
TRIM25	535	258	241
COIL	797	607	1975
SCPEP1	3509	2769	3214
AKAP1	3582	1950	6904
MSI2	2021	3316	2349
CCDC182	2028	963	319
MRPS23	2994	1795	1413
CUEDC1	3333	1941	3213
VEZF1	3911	11020	3245
RP11-159D12.5	632	807	929
SRSF1	217	429	340
DYNLL2	1033	1229	1103
OR4D1	250	159	136
OR4D2	2607	6262	3323
EPX	1313	2244	1823
MKS1	2568	1740	4441
LPO	203	620	518
MPO	1534	1015	1660
TSPOAP1	1949	1030	1066
SUPT4H1	70	19	23
RNF43	4195	3870	2189
HSF5	3858	1857	3347
MTMR4	1472	1722	3028
SEPT4	1390	1133	1356
C17orf47	87	82	5
TEX14	8392	3531	6069
RAD51C	58	113	178
PPM1E	1108	1770	1386
TRIM37	2468	1906	1449
SKA2	9572	4088	10541
PRR11	1336	1022	556
CTD-2510F5.6	3076	3583	2672
SMG8	632	616	443
GDPD1	1337	2495	854
YPEL2	275	110	292
DHX40	2282	2266	1846
CLTC	978	2150	1828
PTRH2	1741	1093	1368
VMP1	2346	7030	5122
TUBD1	1175	434	747
RPS6KB1	2385	973	992
RP11-178C3.1	326	233	248
RNFT1	819	589	626
HEATR6	239	674	251
CA4	2012	1929	4374
USP32	1833	1544	4084
C17orf64	1769	3274	2891
APPBP2	154	73	289
PPM1D	1650	4290	2721
AC110602.1	3951	3565	5352
BCAS3	138	620	210
